證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00632R,元大台灣50反1   ,"4,057,000","3,577,000","480,000",0,0,0,0,0,0,"169,705,427","300,000","1,631,000","-1,331,000","182,404,427","11,368,000","171,036,427","170,185,427"
00712,復華富時不動產  ,"37,700,000","30,000","37,670,000",0,0,0,0,0,0,"59,241,199",0,0,0,"62,765,999","3,524,800","59,241,199","96,911,199"
2884,玉山金          ,"76,674,824","23,476,239","53,198,585",0,0,0,"915,993","288,145","627,848","6,652,825","122,005","481,000","-358,995","7,218,286","206,466","7,011,820","60,479,258"
3481,群創            ,"121,974,873","61,997,481","59,977,392",0,0,0,"306,651","366,000","-59,349","-4,191,783","3,138,000","5,999,000","-2,861,000","2,471,644","3,802,427","-1,330,783","55,726,260"
00953B,群益優選非投等債,"20,269,450","465,000","19,804,450",0,0,0,0,0,0,"15,749,610",0,0,0,"17,645,810","1,896,200","15,749,610","35,554,060"
00664R,國泰臺灣加權反1 ,"575,000","575,000",0,0,0,0,0,0,0,"27,008,902",0,0,0,"35,183,902","8,175,000","27,008,902","27,008,902"
2886,兆豐金          ,"31,340,539","15,673,353","15,667,186",0,0,0,"7,545,794","5,860,327","1,685,467","8,760,995","1,204,342","299,189","905,153","7,916,842","61,000","7,855,842","26,113,648"
2867,三商壽          ,"30,273,000","5,994,000","24,279,000",0,0,0,0,0,0,"563,000","844,000","281,000","563,000",0,0,0,"24,842,000"
2891,中信金          ,"58,447,872","36,507,681","21,940,191",0,0,0,"1,385,180","8,475,947","-7,090,767","8,547,101","372,000","504,780","-132,780","9,029,523","349,642","8,679,881","23,396,525"
2002,中鋼            ,"33,445,627","10,611,453","22,834,174",0,0,0,"14,000",0,"14,000","-228,332","194,000","294,000","-100,000","46,667","174,999","-128,332","22,619,842"
2324,仁寶            ,"63,836,174","41,597,820","22,238,354",0,0,0,"181,847","1,944,000","-1,762,153","1,578,485","68,000","79,000","-11,000","2,585,212","995,727","1,589,485","22,054,686"
2887,台新新光金      ,"39,063,050","48,657,545","-9,594,495",0,0,0,"19,694,790","296,000","19,398,790","11,011,482","308,000","519,968","-211,968","11,615,458","392,008","11,223,450","20,815,777"
2812,台中銀          ,"23,427,514","5,724,390","17,703,124",0,0,0,"2,889,000","15,007","2,873,993","-11,000","73,000","110,000","-37,000","26,000",0,"26,000","20,566,117"
2880,華南金          ,"14,214,574","15,440,025","-1,225,451",0,0,0,"11,685,399","231,000","11,454,399","9,077,896","1,287,052","286,000","1,001,052","8,195,122","118,278","8,076,844","19,306,844"
2412,中華電          ,"24,020,978","6,982,102","17,038,876",0,0,0,"1,150,408","130,000","1,020,408","727,450","129,000","154,000","-25,000","779,450","27,000","752,450","18,786,734"
2892,第一金          ,"26,546,220","18,938,281","7,607,939",0,0,0,"9,549,611","240,000","9,309,611","1,691,149","172,261","256,000","-83,739","1,839,946","65,058","1,774,888","18,608,699"
00680L,元大美債20正2   ,"5,966,000",0,"5,966,000",0,0,0,0,0,0,"8,976,735","50,000","350,000","-300,000","10,252,735","976,000","9,276,735","14,942,735"
2834,臺企銀          ,"23,886,001","9,147,644","14,738,357",0,0,0,"40,000","178,882","-138,882","-27,000","119,000","182,000","-63,000","36,000",0,"36,000","14,572,475"
2883,凱基金          ,"28,755,826","22,955,115","5,800,711",0,0,0,"774,865","1,070,875","-296,010","9,025,895","293,139","637,617","-344,478","9,760,371","389,998","9,370,373","14,530,596"
