證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2344,華邦電          ,"109,306,405","41,184,640","68,121,765",0,0,0,"168,000",0,"168,000","6,082,863","3,520,000","558,000","2,962,000","3,444,584","323,721","3,120,863","74,372,628"
00715L,期街口布蘭特正2 ,"9,033,000","6,000","9,027,000",0,0,0,0,0,0,"44,336,593",0,0,0,"46,214,043","1,877,450","44,336,593","53,363,593"
2887,台新新光金      ,"58,221,138","145,495,132","-87,273,994",0,0,0,"149,387,000","13,585,000","135,802,000","661,718","100,000","206,000","-106,000","1,291,000","523,282","767,718","49,189,724"
6770,力積電          ,"89,733,301","54,472,300","35,261,001",0,0,0,0,0,0,"6,004,806","2,146,000","1,219,000","927,000","5,268,812","191,006","5,077,806","41,265,807"
00981A,主動統一台股增長,"6,688,050","1,895,000","4,793,050",0,0,0,"1,000,000",0,"1,000,000","35,393,421","19,581","1,200,000","-1,180,419","47,726,781","11,152,941","36,573,840","41,186,471"
00919,群益台灣精選高息,"9,416,476","4,174,504","5,241,972",0,0,0,0,0,0,"33,501,163",0,0,0,"37,502,136","4,000,973","33,501,163","38,743,135"
0050,元大台灣50      ,"13,167,081","2,105,524","11,061,557",0,0,0,"1,739,000",0,"1,739,000","19,839,060","3,328,069","990,000","2,338,069","20,901,385","3,400,394","17,500,991","32,639,617"
2609,陽明            ,"33,295,550","7,091,774","26,203,776",0,0,0,0,"38,601","-38,601","418,676","367,458","261,000","106,458","342,218","30,000","312,218","26,583,851"
1605,華新            ,"53,247,071","37,171,817","16,075,254",0,0,0,0,"14,000","-14,000","7,540,105","3,086,000","561,000","2,525,000","5,876,762","861,657","5,015,105","23,601,359"
2408,南亞科          ,"32,100,047","18,539,427","13,560,620",0,0,0,"5,027,000",0,"5,027,000","2,500,376","3,616,000","1,742,000","1,874,000","679,376","53,000","626,376","21,087,996"
00982A,主動群益台灣強棒,"1,666,141","144,000","1,522,141",0,0,0,0,0,0,"17,112,225","150,000",0,"150,000","22,184,840","5,222,615","16,962,225","18,634,366"
2884,玉山金          ,"6,050,226","75,781,339","-69,731,113",0,0,0,"87,536,000","64,591","87,471,409","-142,679","346,000","75,000","271,000","134,494","548,173","-413,679","17,597,617"
00988A,主動統一全球創新,"3,680,000",0,"3,680,000",0,0,0,0,0,0,"10,576,000",0,"200,000","-200,000","10,880,000","104,000","10,776,000","14,256,000"
2867,三商壽          ,"16,903,000","5,268,000","11,635,000",0,0,0,0,0,0,"825,660","135,660",0,"135,660","690,000",0,"690,000","12,460,660"
00878,國泰永續高股息  ,"11,044","53,871","-42,827",0,0,0,0,0,0,"12,065,884",0,"20,000","-20,000","15,726,086","3,640,202","12,085,884","12,023,057"
00642U,期元大S&P石油   ,"313,000","18,187","294,813",0,0,0,0,0,0,"11,473,193",0,0,0,"11,560,193","87,000","11,473,193","11,768,006"
3006,晶豪科          ,"12,619,010","4,112,060","8,506,950",0,0,0,0,0,0,"1,244,950","890,827","224,000","666,827","774,329","196,206","578,123","9,751,900"
00830,國泰費城半導體  ,"4,904,409",0,"4,904,409",0,0,0,0,0,0,"4,475,002",0,"129,000","-129,000","5,076,000","471,998","4,604,002","9,379,411"
00885,富邦越南        ,"9,736,500","3,981,100","5,755,400",0,0,0,0,0,0,"3,457,912",0,0,0,"5,239,653","1,781,741","3,457,912","9,213,312"
2337,旺宏            ,"21,729,050","15,540,000","6,189,050",0,0,0,0,0,0,"2,466,379","2,048,000","226,000","1,822,000","1,318,360","673,981","644,379","8,655,429"
00991A,主動復華未來50  ,"11,659,097","516,000","11,143,097",0,0,0,0,0,0,"-3,132,633","500,000",0,"500,000","30,715,000","34,347,633","-3,632,633","8,010,464"
00680L,元大美債20正2   ,0,0,0,0,0,0,0,0,0,"7,739,000",0,0,0,"7,739,000",0,"7,739,000","7,739,000"
3045,台灣大          ,"187,000","18,628,000","-18,441,000",0,0,0,"26,406,540","534,000","25,872,540","-294,822","126,000","276,000","-150,000","108,506","253,328","-144,822","7,136,718"
00940,元大台灣價值高息,"324,000","1,000","323,000",0,0,0,0,0,0,"6,702,770",0,0,0,"6,827,424","124,654","6,702,770","7,025,770"
0052,富邦科技        ,"2,853,070","533,000","2,320,070",0,0,0,0,0,0,"4,138,562","3,072,000","23,000","3,049,000","2,341,733","1,252,171","1,089,562","6,458,632"
3231,緯創            ,"14,155,047","3,982,676","10,172,371",0,0,0,"84,000","4,301,000","-4,217,000","230,336","222,998","77,000","145,998","222,827","138,489","84,338","6,185,707"
1101,台泥            ,"6,922,000","1,148,200","5,773,800",0,0,0,0,"22,000","-22,000","344,039","90,000","2,000","88,000","351,146","95,107","256,039","6,095,839"
00929,復華台灣科技優息,"106,083","280,100","-174,017",0,0,0,0,0,0,"6,015,372","147,000","147,000",0,"8,780,993","2,765,621","6,015,372","5,841,355"
00900,富邦特選高股息30,"5,000",0,"5,000",0,0,0,0,0,0,"5,822,649",0,"422,000","-422,000","6,921,649","677,000","6,244,649","5,827,649"
038339,道瓊銀凱基5B購01,0,0,0,0,0,0,0,0,0,"5,611,000",0,0,0,"5,611,000",0,"5,611,000","5,611,000"
00985A,主動野村台灣50  ,"565,000","219,000","346,000",0,0,0,0,0,0,"4,572,150",0,"50,000","-50,000","8,838,102","4,215,952","4,622,150","4,918,150"
