證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00953B,群益優選非投等債,"19,543,125","42,000","19,501,125",0,0,0,0,0,0,"6,676,544",0,0,0,"10,797,544","4,121,000","6,676,544","26,177,669"
00632R,元大台灣50反1   ,"1,135,000","5,379,000","-4,244,000",0,0,0,0,0,0,"29,403,480","1,796,000","3,374,000","-1,578,000","49,310,500","18,329,020","30,981,480","25,159,480"
00940,元大台灣價值高息,"5,290,000","9,268,400","-3,978,400",0,0,0,0,0,0,"29,045,233",0,0,0,"36,207,320","7,162,087","29,045,233","25,066,833"
00919,群益台灣精選高息,"20,294,439","20,638,200","-343,761",0,0,0,0,0,0,"20,363,091",0,0,0,"31,537,209","11,174,118","20,363,091","20,019,330"
00918,大華優利高填息30,"5,794,000","4,591,000","1,203,000",0,0,0,0,0,0,"18,434,969",0,0,0,"23,168,239","4,733,270","18,434,969","19,637,969"
009820,元大納斯達克精選,"11,855,000","1,248,000","10,607,000",0,0,0,0,0,0,"7,860,687","653,000",0,"653,000","8,563,000","1,355,313","7,207,687","18,467,687"
00400A,主動國泰動能高息,"19,755,300","6,383,868","13,371,432",0,0,0,0,0,0,"3,557,507",0,0,0,"14,760,756","11,203,249","3,557,507","16,928,939"
2313,華通            ,"33,973,472","20,726,499","13,246,973",0,0,0,"2,524,000","227,000","2,297,000","668,957","177,000","219,000","-42,000","971,485","260,528","710,957","16,212,930"
00997A,主動群益美國增長,"12,550,600","1,463,000","11,087,600",0,0,0,0,0,0,"713,435",0,0,0,"4,159,840","3,446,405","713,435","11,801,035"
00992A,主動群益科技創新,"25,593,552","15,265,377","10,328,175",0,0,0,0,"1,200,000","-1,200,000","2,344,132","5,000","480,000","-475,000","11,525,849","8,706,717","2,819,132","11,472,307"
00929,復華台灣科技優息,"11,169,251","9,216,000","1,953,251",0,0,0,0,0,0,"9,183,367","484,000","16,000","468,000","16,326,845","7,611,478","8,715,367","11,136,618"
2355,敬鵬            ,"13,303,100","2,982,000","10,321,100",0,0,0,0,"6,000","-6,000","166,698","84,000","50,000","34,000","251,703","119,005","132,698","10,481,798"
00990A,主動元大AI新經濟,"14,728,851","1,733,302","12,995,549",0,0,0,0,0,0,"-3,473,913","61,000",0,"61,000","3,111,204","6,646,117","-3,534,913","9,521,636"
00680L,元大美債20正2   ,"60,000","927,000","-867,000",0,0,0,0,0,0,"10,119,367",0,0,0,"14,646,000","4,526,633","10,119,367","9,252,367"
2485,兆赫            ,"19,254,575","11,166,459","8,088,116",0,0,0,0,0,0,"464,208","576,000","215,000","361,000","165,189","61,981","103,208","8,552,324"
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"7,224,463","6,487,000",0,"6,487,000","14,616,000","13,878,537","737,463","7,224,463"
2615,萬海            ,"10,672,600","3,605,776","7,066,824",0,0,0,0,0,0,"87,928","18,000","67,000","-49,000","267,233","130,305","136,928","7,154,752"
