證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00403A,主動統一升級50  ,"99,545,393","11,408,370","88,137,023",0,0,0,0,0,0,"196,885,640","240,000","495,000","-255,000","209,302,640","12,162,000","197,140,640","285,022,663"
00981A,主動統一台股增長,"57,489,386","23,061,400","34,427,986",0,0,0,0,0,0,"66,226,180","6,213,000","1,030,000","5,183,000","70,943,683","9,900,503","61,043,180","100,654,166"
00685L,群益臺灣加權正2 ,"8,883,440","11,058,995","-2,175,555",0,0,0,0,0,0,"100,131,378",0,0,0,"113,347,851","13,216,473","100,131,378","97,955,823"
00631L,元大台灣50正2   ,"13,099,155","9,720,900","3,378,255",0,0,0,0,0,0,"84,570,911","252,000","100,000","152,000","96,837,463","12,418,552","84,418,911","87,949,166"
00407A,主動凱基台灣    ,"45,042,700","1,213,100","43,829,600",0,0,0,0,0,0,"37,840,707","1,500,000","1,099,000","401,000","62,227,955","24,788,248","37,439,707","81,670,307"
6770,力積電          ,"176,974,117","119,789,810","57,184,307",0,0,0,"111,000","24,000","87,000","5,052,762","5,391,800","2,720,000","2,671,800","4,800,708","2,419,746","2,380,962","62,324,069"
009816,凱基台灣TOP50   ,"29,728,210","7,535,650","22,192,560",0,0,0,0,0,0,"32,711,154","3,450,000","1,600,000","1,850,000","41,693,734","10,832,580","30,861,154","54,903,714"
0050,元大台灣50      ,"36,682,280","5,619,276","31,063,004",0,0,0,0,"4,385,000","-4,385,000","20,669,289","1,736,128","1,355,332","380,796","20,745,730","457,237","20,288,493","47,347,293"
2408,南亞科          ,"63,960,869","21,219,947","42,740,922",0,0,0,"1,907,000","128,870","1,778,130","1,755,398","3,208,846","1,626,449","1,582,397","548,102","375,101","173,001","46,274,450"
00991A,主動復華未來50  ,"34,276,252","7,810,100","26,466,152",0,0,0,0,0,0,"18,804,171","1,109,000","400,000","709,000","26,043,414","7,948,243","18,095,171","45,270,323"
00405A,主動富邦台灣龍耀,"13,630,350","3,760,000","9,870,350",0,0,0,0,0,0,"23,394,686","10,000",0,"10,000","36,276,529","12,891,843","23,384,686","33,265,036"
2027,大成鋼          ,"46,735,917","6,803,798","39,932,119",0,0,0,0,"8,628,000","-8,628,000","-644,232","304,205","1,256,000","-951,795","1,232,027","924,464","307,563","30,659,887"
00400A,主動國泰動能高息,"13,353,750","1,551,000","11,802,750",0,0,0,0,0,0,"17,067,724",0,0,0,"18,491,893","1,424,169","17,067,724","28,870,474"
0056,元大高股息      ,"3,772,404","4,521,650","-749,246",0,0,0,0,0,0,"26,183,368","2,296,103",0,"2,296,103","24,146,929","259,664","23,887,265","25,434,122"
4938,和碩            ,"38,817,325","14,173,437","24,643,888",0,0,0,"108,000","212,000","-104,000","-2,154,073","338,600","2,486,400","-2,147,800","678,266","684,539","-6,273","22,385,815"
00992A,主動群益科技創新,"16,483,179","2,328,025","14,155,154",0,0,0,0,0,0,"7,966,176","6,412,000",0,"6,412,000","9,734,481","8,180,305","1,554,176","22,121,330"
009820,元大納斯達克精選,"3,964,000","94,000","3,870,000",0,0,0,0,0,0,"18,033,276",0,0,0,"18,033,276",0,"18,033,276","21,903,276"
2887,台新新光金      ,"38,444,846","26,108,829","12,336,017",0,0,0,"9,169,000","31,041","9,137,959","-341,430","287,000",0,"287,000","474,322","1,102,752","-628,430","21,132,546"
00919,群益台灣精選高息,"15,708,139","1,480,050","14,228,089",0,0,0,0,0,0,"6,405,209",0,0,0,"12,492,696","6,087,487","6,405,209","20,633,298"
1605,華新            ,"29,793,915","11,461,130","18,332,785",0,0,0,0,"13,799","-13,799","-180,843","107,066","70,000","37,066","261,195","479,104","-217,909","18,138,143"
00999A,主動野村臺灣高息,"681,000","144,500","536,500",0,0,0,0,0,0,"17,128,371",0,0,0,"18,286,551","1,158,180","17,128,371","17,664,871"
3231,緯創            ,"36,300,404","25,974,616","10,325,788",0,0,0,"7,521,000","36,772","7,484,228","-204,932","542,000","511,000","31,000","395,786","631,718","-235,932","17,605,084"
2883,凱基金          ,"21,778,744","9,636,565","12,142,179",0,0,0,"6,100,000","53,123","6,046,877","-618,960","272,000",0,"272,000","174,431","1,065,391","-890,960","17,570,096"
2886,兆豐金          ,"39,459,615","10,768,413","28,691,202",0,0,0,"1,224,000","637,740","586,260","-12,235,123","493,000","12,406,856","-11,913,856","616,000","937,267","-321,267","17,042,339"
00940,元大台灣價值高息,"5,616,401","739,000","4,877,401",0,0,0,0,0,0,"11,293,176","30,000",0,"30,000","11,822,722","559,546","11,263,176","16,170,577"
2324,仁寶            ,"77,880,512","65,267,803","12,612,709",0,0,0,0,"42,907","-42,907","3,366,245","1,651,000","1,092,547","558,453","4,908,732","2,100,940","2,807,792","15,936,047"
0052,富邦科技        ,"5,726,095","519,008","5,207,087",0,0,0,0,"100,000","-100,000","9,447,299","924,998","266,000","658,998","9,413,301","625,000","8,788,301","14,554,386"
2634,漢翔            ,"16,219,000","3,647,000","12,572,000",0,0,0,0,0,0,"465,766","577,000","528,000","49,000","522,357","105,591","416,766","13,037,766"
2892,第一金          ,"17,312,273","6,448,185","10,864,088",0,0,0,"2,351,000","930,792","1,420,208","316,446","83,000","2,997","80,003","322,929","86,486","236,443","12,600,742"
2301,光寶科          ,"21,239,882","9,712,238","11,527,644",0,0,0,"242,000","37,489","204,511","425,339","424,150","191,000","233,150","468,140","275,951","192,189","12,157,494"
009819,中信數據及電力  ,"6,388,100","73,000","6,315,100",0,0,0,0,0,0,"5,690,919",0,0,0,"6,344,919","654,000","5,690,919","12,006,019"
009821,野村稀土關鍵資源,"1,003,000","33,000","970,000",0,0,0,0,0,0,"10,428,681",0,0,0,"11,294,681","866,000","10,428,681","11,398,681"
1504,東元            ,"15,263,264","4,605,927","10,657,337",0,0,0,"2,000","12,000","-10,000","609,729","141,000","40,000","101,000","642,913","134,184","508,729","11,257,066"
009805,台新美國電力基建,"29,000","29,000",0,0,0,0,0,0,0,"11,123,445",0,0,0,"11,131,000","7,555","11,123,445","11,123,445"
2377,微星            ,"21,562,471","13,286,957","8,275,514",0,0,0,"345,000","8,000","337,000","1,366,140","920,659","158,999","761,660","1,286,398","681,918","604,480","9,978,654"
1513,中興電          ,"11,253,766","2,183,590","9,070,176",0,0,0,0,"1,000","-1,000","590,251","165,000","3,000","162,000","765,636","337,385","428,251","9,659,427"
2356,英業達          ,"32,846,038","25,907,087","6,938,951",0,0,0,"574,000","259,690","314,310","783,776","427,000","48,240","378,760","1,171,616","766,600","405,016","8,037,037"
2542,興富發          ,"8,791,704","2,635,000","6,156,704",0,0,0,"1,432,000",0,"1,432,000","189,362","48,000","2,000","46,000","145,600","2,238","143,362","7,778,066"
00637L,元大滬深300正2  ,"485,000","31,000","454,000",0,0,0,0,0,0,"7,297,388",0,0,0,"7,879,067","581,679","7,297,388","7,751,388"
00402A,主動安聯美國科技,"3,068,000","220,000","2,848,000",0,0,0,0,0,0,"4,785,630",0,0,0,"5,718,643","933,013","4,785,630","7,633,630"
00982A,主動群益台灣強棒,"8,118,025","1,152,210","6,965,815",0,0,0,0,0,0,"410,821",0,0,0,"7,367,737","6,956,916","410,821","7,376,636"
2353,宏碁            ,"13,627,037","6,567,462","7,059,575",0,0,0,"254,000","29,526","224,474","30,034","548,000","18,000","530,000","125,501","625,467","-499,966","7,314,083"
2376,技嘉            ,"11,521,847","4,690,060","6,831,787",0,0,0,"97,000","6,907","90,093","242,688","276,538","149,920","126,618","447,083","331,013","116,070","7,164,568"
3576,聯合再生        ,"9,568,718","2,520,100","7,048,618",0,0,0,0,0,0,"4,000","4,000",0,"4,000",0,0,0,"7,052,618"
00997A,主動群益美國增長,"5,149,000","521,000","4,628,000",0,0,0,0,0,0,"2,110,670",0,0,0,"2,975,870","865,200","2,110,670","6,738,670"
