證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00632R,元大台灣50反1   ,"8,691,000","8,217,000","474,000",0,0,0,0,0,0,"182,692,149","10,589,000","14,258,000","-3,669,000","232,236,505","45,875,356","186,361,149","183,166,149"
00712,復華富時不動產  ,"21,634,000","361,040","21,272,960",0,0,0,0,0,0,"41,431,199",0,0,0,"46,351,999","4,920,800","41,431,199","62,704,159"
00664R,國泰臺灣加權反1 ,"320,000","430,000","-110,000",0,0,0,0,0,0,"41,282,080","1,500,000",0,"1,500,000","62,690,540","22,908,460","39,782,080","41,172,080"
00665L,富邦恒生國企正2 ,"3,052,000","2,881,000","171,000",0,0,0,0,0,0,"28,166,998",0,0,0,"32,031,421","3,864,423","28,166,998","28,337,998"
00882,中信中國高股息  ,"6,483,000","376,000","6,107,000",0,0,0,0,0,0,"16,480,474",0,0,0,"17,837,474","1,357,000","16,480,474","22,587,474"
2303,聯電            ,"116,834,004","77,205,572","39,628,432",0,0,0,"7,991,138","23,480,987","-15,489,849","-2,140,327","2,579,250","5,485,896","-2,906,646","3,856,873","3,090,554","766,319","21,998,256"
5880,合庫金          ,"34,351,975","16,846,819","17,505,156",0,0,0,"812,919",0,"812,919","2,697,958","607,832","428,000","179,832","2,519,126","1,000","2,518,126","21,016,033"
00680L,元大美債20正2   ,"1,970,000","7,000","1,963,000",0,0,0,0,0,0,"16,583,537",0,0,0,"16,584,387",850,"16,583,537","18,546,537"
00673R,期元大S&P原油反1,"711,000","506,000","205,000",0,0,0,0,0,0,"18,171,645",0,0,0,"20,942,333","2,770,688","18,171,645","18,376,645"
00753L,中信中國50正2   ,"4,177,000","1,666,000","2,511,000",0,0,0,0,0,0,"13,082,451",0,0,0,"14,048,240","965,789","13,082,451","15,593,451"
2409,友達            ,"103,339,995","85,785,968","17,554,027",0,0,0,"96,000","2,246","93,754","-2,540,917","747,000","805,799","-58,799","1,226,755","3,708,873","-2,482,118","15,106,864"
2610,華航            ,"39,452,672","25,346,250","14,106,422",0,0,0,"532,000","23,000","509,000","-679,183","278,000","365,000","-87,000","313,816","905,999","-592,183","13,936,239"
