證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達            ,"264,366,321","86,696,189","177,670,132",0,0,0,"38,703","347,650","-308,947","3,434,906","2,271,990","949,000","1,322,990","4,613,771","2,501,855","2,111,916","180,796,091"
00712,復華富時不動產  ,"3,243,000","7,000","3,236,000",0,0,0,0,0,0,"25,900,114","89,000",0,"89,000","27,450,914","1,639,800","25,811,114","29,136,114"
00631L,元大台灣50正2   ,"57,629,935","38,125,000","19,504,935",0,0,0,0,0,0,"8,712,848","29,000",0,"29,000","49,553,947","40,870,099","8,683,848","28,217,783"
00673R,期元大S&P原油反1,"40,000","537,000","-497,000",0,0,0,0,0,0,"25,277,825",0,0,0,"26,052,617","774,792","25,277,825","24,780,825"
6116,彩晶            ,"58,752,671","35,672,240","23,080,431",0,0,0,0,0,0,"375,945","158,000","134,000","24,000","684,078","332,133","351,945","23,456,376"
2887,台新新光金      ,"51,745,875","32,639,746","19,106,129",0,0,0,"3,596,772","194,000","3,402,772","93,367","72,346",384,"71,962","1,754,405","1,733,000","21,405","22,602,268"
00403A,主動統一升級50  ,"37,031,235","33,334,800","3,696,435",0,0,0,0,0,0,"13,328,510","340,000","100,000","240,000","43,078,161","29,989,651","13,088,510","17,024,945"
3016,嘉晶            ,"16,478,607","2,519,825","13,958,782",0,0,0,0,0,0,"-40,512","1,000","22,000","-21,000","24,137","43,649","-19,512","13,918,270"
2890,永豐金          ,"40,767,984","35,083,803","5,684,181",0,0,0,"5,347,239","144,235","5,203,004","114,444","45,000",0,"45,000","199,444","130,000","69,444","11,001,629"
00878,國泰永續高股息  ,"13,884,588","5,056,250","8,828,338",0,0,0,0,0,0,"1,954,850","186,000","50,000","136,000","8,377,052","6,558,202","1,818,850","10,783,188"
2834,臺企銀          ,"25,474,533","15,629,720","9,844,813",0,0,0,"8,000","124,315","-116,315","34,453","36,000","8,000","28,000","6,453",0,"6,453","9,762,951"
00918,大華優利高填息30,"7,954,230","4,198,000","3,756,230",0,0,0,0,0,0,"6,005,662",0,0,0,"9,563,318","3,557,656","6,005,662","9,761,892"
3706,神達            ,"16,041,259","10,805,100","5,236,159",0,0,0,"4,151,000","4,000","4,147,000","62,887","31,000","171,000","-140,000","329,788","126,901","202,887","9,446,046"
00940,元大台灣價值高息,"5,545,030","1,025,000","4,520,030",0,0,0,0,0,0,"4,684,105",0,"203,000","-203,000","7,537,233","2,650,128","4,887,105","9,204,135"
1402,遠東新          ,"7,691,136","15,192,804","-7,501,668",0,0,0,"16,597,233","28,000","16,569,233","-59,156","18,000","107,000","-89,000","31,541","1,697","29,844","9,008,409"
2892,第一金          ,"21,522,532","28,349,133","-6,826,601",0,0,0,"15,309,513","53,000","15,256,513","356,238","41,000","8,000","33,000","402,905","79,667","323,238","8,786,150"
00680L,元大美債20正2   ,0,0,0,0,0,0,0,0,0,"8,637,588",0,0,0,"8,705,788","68,200","8,637,588","8,637,588"
2352,佳世達          ,"14,458,400","12,035,092","2,423,308",0,0,0,"5,647,000",0,"5,647,000","146,336","122,689","7,000","115,689","190,000","159,353","30,647","8,216,644"
4938,和碩            ,"16,953,515","9,034,561","7,918,954",0,0,0,"2,771,582","4,276,000","-1,504,418","474,330","11,000","3,000","8,000","555,723","89,393","466,330","6,888,866"
2105,正新            ,"10,924,350","4,190,000","6,734,350",0,0,0,"6,000","305,355","-299,355","92,826","17,000",22,"16,978","79,915","4,067","75,848","6,527,821"
2891,中信金          ,"27,255,289","22,663,778","4,591,511",0,0,0,"4,352,183","3,209,583","1,142,600","745,711","77,000","21,395","55,605","876,224","186,118","690,106","6,479,822"
1301,台塑            ,"11,845,005","5,857,135","5,987,870",0,0,0,0,"10,000","-10,000","-1,852","110,000","50,723","59,277","211,896","273,025","-61,129","5,976,018"
1802,台玻            ,"19,469,415","14,566,700","4,902,715",0,0,0,0,"6,000","-6,000","923,578","307,000","308,000","-1,000","1,051,693","127,115","924,578","5,820,293"
1314,中石化          ,"10,109,277","4,371,166","5,738,111",0,0,0,0,0,0,"-62,706","49,000","111,706","-62,706",0,0,0,"5,675,405"
2377,微星            ,"8,818,288","7,091,300","1,726,988",0,0,0,"4,006,369","3,000","4,003,369","-67,172","64,534","43,800","20,734","241,646","329,552","-87,906","5,663,185"
1303,南亞            ,"8,720,157","9,346,094","-625,937",0,0,0,"7,522,877","17,000","7,505,877","-1,269,880","389,000","1,429,617","-1,040,617","234,184","463,447","-229,263","5,610,060"
00983A,主動中信ARK創新 ,"2,194,000","57,000","2,137,000",0,0,0,0,0,0,"3,426,650",0,0,0,"3,960,916","534,266","3,426,650","5,563,650"
2609,陽明            ,"12,748,082","7,317,776","5,430,306",0,0,0,"6,348","67,880","-61,532","175,242","26,095","13,853","12,242","272,000","109,000","163,000","5,544,016"
00999A,主動野村臺灣高息,"1,196,290","1,224,000","-27,710",0,0,0,0,0,0,"5,256,011",0,0,0,"7,723,796","2,467,785","5,256,011","5,228,301"
071994,漢唐元大5C購09  ,0,0,0,0,0,0,0,0,0,"4,803,000",0,0,0,"4,975,000","172,000","4,803,000","4,803,000"
070563,TPK國泰61購01   ,0,0,0,0,0,0,0,0,0,"4,723,000",0,0,0,"4,743,000","20,000","4,723,000","4,723,000"
2002,中鋼            ,"18,402,395","13,735,417","4,666,978",0,0,0,0,"50,000","-50,000","21,329","48,623",0,"48,623","99,000","126,294","-27,294","4,638,307"
2883,凱基金          ,"48,679,953","40,431,154","8,248,799",0,0,0,"3,213,778","5,556,764","-2,342,986","-1,274,240","171,000","319,221","-148,221","521,503","1,647,522","-1,126,019","4,631,573"
4763,材料*-KY        ,"6,213,740","2,057,307","4,156,433",0,0,0,0,"2,000","-2,000","357,322","192,972","8,000","184,972","174,350","2,000","172,350","4,511,755"
1717,長興            ,"5,589,727","1,776,000","3,813,727",0,0,0,"470,000","4,000","466,000","163,265","5,000","98,000","-93,000","269,629","13,364","256,265","4,442,992"
2327,國巨*           ,"21,041,088","17,888,813","3,152,275",0,0,0,"1,922,072","125,649","1,796,423","-526,439","380,000","782,300","-402,300","181,720","305,859","-124,139","4,422,259"
