證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00403A,主動統一升級50  ,"17,581,016","11,545,000","6,036,016",0,0,0,0,0,0,"51,057,005","599,000","422,000","177,000","58,433,301","7,553,296","50,880,005","57,093,021"
00981A,主動統一台股增長,"38,766,885","18,950,010","19,816,875",0,0,0,0,0,0,"18,720,624","1,327,000","2,051,000","-724,000","27,602,732","8,158,108","19,444,624","38,537,499"
2344,華邦電          ,"85,450,023","47,578,130","37,871,893",0,0,0,"96,600","288,415","-191,815","222,175","2,566,202","2,359,253","206,949","1,187,888","1,172,662","15,226","37,902,253"
00685L,群益臺灣加權正2 ,"14,838,642","15,659,000","-820,358",0,0,0,0,0,0,"36,835,217",0,"200,000","-200,000","66,591,411","29,556,194","37,035,217","36,014,859"
8112,至上            ,"45,140,911","12,061,807","33,079,104",0,0,0,0,"5,151","-5,151","551,264","89,042","383,506","-294,464","1,483,108","637,380","845,728","33,625,217"
00631L,元大台灣50正2   ,"24,265,050","20,984,000","3,281,050",0,0,0,0,0,0,"29,373,228","400,000",0,"400,000","52,932,907","23,959,679","28,973,228","32,654,278"
2002,中鋼            ,"55,699,624","26,452,812","29,246,812",0,0,0,0,"32,663","-32,663","164,323","2,945,000","2,852,000","93,000","677,323","606,000","71,323","29,378,472"
00407A,主動凱基台灣    ,"7,417,300","1,575,000","5,842,300",0,0,0,0,0,0,"16,227,396","611,000","600,000","11,000","25,302,846","9,086,450","16,216,396","22,069,696"
0050,元大台灣50      ,"32,404,285","13,835,254","18,569,031",0,0,0,0,"300,000","-300,000","3,750,287","1,209,000","485,429","723,571","8,256,465","5,229,749","3,026,716","22,019,318"
00919,群益台灣精選高息,"13,427,748","3,180,800","10,246,948",0,0,0,0,0,0,"8,140,193",0,0,0,"12,843,442","4,703,249","8,140,193","18,387,141"
009821,野村稀土關鍵資源,"7,752,000","247,000","7,505,000",0,0,0,0,0,0,"10,071,301",0,0,0,"11,212,301","1,141,000","10,071,301","17,576,301"
03732B,臺股指元大61熊24,0,0,0,0,0,0,0,0,0,"16,820,000",0,0,0,"19,630,000","2,810,000","16,820,000","16,820,000"
2408,南亞科          ,"43,239,353","28,066,468","15,172,885",0,0,0,"498,686","185,734","312,952","-170,601","2,180,828","2,142,405","38,423","209,049","418,073","-209,024","15,315,236"
1303,南亞            ,"35,567,615","28,092,482","7,475,133",0,0,0,"6,050,031","1,550,000","4,500,031","1,067,213","1,116,998","531,000","585,998","1,073,935","592,720","481,215","13,042,377"
1605,華新            ,"25,061,830","12,996,099","12,065,731",0,0,0,0,"12,659","-12,659","-479,905","2,000","6,000","-4,000","438,837","914,742","-475,905","11,573,167"
2103,台橡            ,"20,812,877","9,221,314","11,591,563",0,0,0,0,0,0,"-266,384","52,000","23,000","29,000","144,859","440,243","-295,384","11,325,179"
009816,凱基台灣TOP50   ,"6,749,091","14,367,570","-7,618,479",0,0,0,0,0,0,"18,193,075","640,000","60,000","580,000","26,984,802","9,371,727","17,613,075","10,574,596"
2892,第一金          ,"49,808,749","26,061,700","23,747,049",0,0,0,"128,026","315,355","-187,329","-13,497,878","46,000","13,721,275","-13,675,275","484,000","306,603","177,397","10,061,842"
00405A,主動富邦台灣龍耀,"7,064,221","10,242,000","-3,177,779",0,0,0,0,0,0,"12,925,684","180,000",0,"180,000","19,329,681","6,583,997","12,745,684","9,747,905"
009820,元大納斯達克精選,"75,000","24,000","51,000",0,0,0,0,0,0,"8,144,130",0,0,0,"8,146,883","2,753","8,144,130","8,195,130"
5871,中租-KY         ,"10,496,251","3,021,698","7,474,553",0,0,0,"34,000","13,960","20,040","72,290","18,000",0,"18,000","102,290","48,000","54,290","7,566,883"
