證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2887,台新新光金      ,"85,616,634","139,036,408","-53,419,774",0,0,0,"147,867,000","11,836,000","136,031,000","-4,086,969","686,000","1,256,000","-570,000","2,496,601","6,013,570","-3,516,969","78,524,257"
00632R,元大台灣50反1   ,"394,000","40,011,000","-39,617,000",0,0,0,0,0,0,"73,746,118","5,680,000","2,151,000","3,529,000","72,754,628","2,537,510","70,217,118","34,129,118"
2303,聯電            ,"67,373,157","23,447,258","43,925,899",0,0,0,"3,782,531","27,329,113","-23,546,582","2,449,744","1,166,000","677,000","489,000","2,667,537","706,793","1,960,744","22,829,061"
00712,復華富時不動產  ,"18,570,000","408,000","18,162,000",0,0,0,0,0,0,"2,178,020",0,0,0,"4,248,999","2,070,979","2,178,020","20,340,020"
2867,三商壽          ,"17,863,002","4,219,450","13,643,552",0,0,0,0,0,0,"680,000","471,000","32,000","439,000","241,000",0,"241,000","14,323,552"
2883,凱基金          ,"27,054,905","16,680,123","10,374,782",0,0,0,"1,792,000","852,000","940,000","1,584,779","417,000","539,000","-122,000","2,532,565","825,786","1,706,779","12,899,561"
00680L,元大美債20正2   ,0,"45,000","-45,000",0,0,0,0,0,0,"12,512,611",0,0,0,"12,525,000","12,389","12,512,611","12,467,611"
00953B,群益優選非投等債,"5,260,000","275,000","4,985,000",0,0,0,0,0,0,"6,857,187",0,0,0,"8,537,187","1,680,000","6,857,187","11,842,187"
00664R,國泰臺灣加權反1 ,0,0,0,0,0,0,0,0,0,"11,396,400",0,0,0,"12,357,400","961,000","11,396,400","11,396,400"
2892,第一金          ,"41,494,515","13,169,913","28,324,602",0,0,0,0,"18,517,000","-18,517,000","100,484","464,500","432,000","32,500","295,984","228,000","67,984","9,908,086"
