證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
009829,大華韓國KOSPI50 ,"1,202,210","4,429,000","-3,226,790",0,0,0,0,0,0,"47,708,144",0,0,0,"85,267,466","37,559,322","47,708,144","44,481,354"
00919,群益台灣精選高息,"12,063,359","4,538,291","7,525,068",0,0,0,0,0,0,"33,457,885","1,699,915","200,000","1,499,915","35,089,292","3,131,322","31,957,970","40,982,953"
2609,陽明            ,"80,801,800","43,643,064","37,158,736",0,0,0,"7,000",0,"7,000","3,690,476","3,597,992","1,300,010","2,297,982","2,497,494","1,105,000","1,392,494","40,856,212"
2883,凱基金          ,"45,064,836","8,428,600","36,636,236",0,0,0,0,"259,781","-259,781","37,632","554,045","41,000","513,045","559,137","1,034,550","-475,413","36,414,087"
00631L,元大台灣50正2   ,"12,239,040","9,732,765","2,506,275",0,0,0,0,0,0,"26,072,882","600,000","300,000","300,000","39,447,128","13,674,246","25,772,882","28,579,157"
00685L,群益臺灣加權正2 ,"20,109,500","17,222,001","2,887,499",0,0,0,0,0,0,"23,230,771","431,000","422,000","9,000","55,877,427","32,655,656","23,221,771","26,118,270"
1402,遠東新          ,"21,484,059","6,393,300","15,090,759",0,0,0,"11,110,000",0,"11,110,000","-615,620","437,000",0,"437,000","199,584","1,252,204","-1,052,620","25,585,139"
00991A,主動復華未來50  ,"33,604,390","28,558,000","5,046,390",0,0,0,0,0,0,"17,802,070","1,613,000","5,840,000","-4,227,000","29,400,986","7,371,916","22,029,070","22,848,460"
2892,第一金          ,"27,934,261","7,459,941","20,474,320",0,0,0,0,"45,111","-45,111","-59,707","132,000",0,"132,000","56,853","248,560","-191,707","20,369,502"
2887,台新新光金      ,"40,648,606","19,631,744","21,016,862",0,0,0,0,"108,603","-108,603","-690,063","291,000","90,415","200,585","542,227","1,432,875","-890,648","20,218,196"
2881,富邦金          ,"30,067,813","10,437,564","19,630,249",0,0,0,0,"3,062","-3,062","-332,067","148,899","40,000","108,899","623,429","1,064,395","-440,966","19,295,120"
2886,兆豐金          ,"23,496,087","4,259,212","19,236,875",0,0,0,"40,000","54,339","-14,339","57,001","159,000","58,107","100,893","175,824","219,716","-43,892","19,279,537"
2615,萬海            ,"34,613,186","18,374,462","16,238,724",0,0,0,"829,000",0,"829,000","1,456,385","554,192","55,000","499,192","1,445,327","488,134","957,193","18,524,109"
2344,華邦電          ,"51,607,056","36,685,361","14,921,695",0,0,0,"54,000","44,136","9,864","964,120","1,442,648","806,408","636,240","723,937","396,057","327,880","15,895,679"
2002,中鋼            ,"20,029,422","7,126,687","12,902,735",0,0,0,0,0,0,"1,114,044","539,000","10,000","529,000","959,429","374,385","585,044","14,016,779"
1314,中石化          ,"19,463,152","6,964,325","12,498,827",0,0,0,0,0,0,"899,147","916,147","17,000","899,147",0,0,0,"13,397,974"
2303,聯電            ,"28,614,079","17,726,486","10,887,593",0,0,0,"2,503,000","1,997,282","505,718","997,187","864,000","213,000","651,000","463,402","117,215","346,187","12,390,498"
009816,凱基台灣TOP50   ,"4,599,720","5,993,313","-1,393,593",0,0,0,0,0,0,"13,244,099","750,000",0,"750,000","16,560,246","4,066,147","12,494,099","11,850,506"
2618,長榮航          ,"22,203,542","11,370,000","10,833,542",0,0,0,"15,000",0,"15,000","253,215","64,000","4,120","59,880","319,335","126,000","193,335","11,101,757"
00940,元大台灣價值高息,"1,066,000","162,550","903,450",0,0,0,0,0,0,"10,184,122","40,000",0,"40,000","10,165,288","21,166","10,144,122","11,087,572"
1216,統一            ,"12,900,364","2,889,481","10,010,883",0,0,0,0,"15,814","-15,814","242,428","201,000",0,"201,000","95,834","54,406","41,428","10,237,497"
2451,創見            ,"10,980,225","1,834,668","9,145,557",0,0,0,0,"9,000","-9,000","306,247","187,545","16,039","171,506","180,770","46,029","134,741","9,442,804"
2610,華航            ,"18,745,062","9,337,740","9,407,322",0,0,0,"22,000",0,"22,000","-29,128","86,000","175,000","-89,000","146,681","86,809","59,872","9,400,194"
2882,國泰金          ,"15,129,114","5,608,103","9,521,011",0,0,0,0,"3,501","-3,501","-346,087","172,000","20,000","152,000","196,583","694,670","-498,087","9,171,423"
00637L,元大滬深300正2  ,"1,695,000","127,000","1,568,000",0,0,0,0,0,0,"6,160,439",0,0,0,"8,218,320","2,057,881","6,160,439","7,728,439"
2603,長榮            ,"17,320,683","10,002,027","7,318,656",0,0,0,"204,000","1,399","202,601","199,137","447,000","322,000","125,000","405,917","331,780","74,137","7,720,394"
