證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2883,凱基金          ,"99,563,466","250,406,297","-150,842,831",0,0,0,"216,078,000","167,309","215,910,691","-745,887","989,753","2,802,447","-1,812,694","1,917,939","851,132","1,066,807","64,321,973"
2887,台新新光金      ,"114,904,717","127,880,004","-12,975,287",0,0,0,"71,954,000","249,724","71,704,276","-1,050,983","636,052","2,329,860","-1,693,808","1,322,930","680,105","642,825","57,678,006"
2892,第一金          ,"68,363,632","36,932,879","31,430,753",0,0,0,"973,000","24,677","948,323","602,403","117,216","145,000","-27,784","646,187","16,000","630,187","32,981,479"
2834,臺企銀          ,"37,587,000","5,733,095","31,853,905",0,0,0,0,"138,568","-138,568","465,461","82,461","17,000","65,461","460,000","60,000","400,000","32,180,798"
2884,玉山金          ,"53,109,248","26,122,718","26,986,530",0,0,0,"1,212,000","580,814","631,186","172,861","98,000","804,000","-706,000","1,146,861","268,000","878,861","27,790,577"
2880,華南金          ,"19,313,201","44,956,695","-25,643,494",0,0,0,"51,797,000","873,952","50,923,048","-494,079","314,700","434,000","-119,300","641,501","1,016,280","-374,779","24,785,475"
2890,永豐金          ,"40,941,019","19,005,440","21,935,579",0,0,0,"951,000","211,013","739,987","804,554","167,971","6,000","161,971","803,655","161,072","642,583","23,480,120"
2801,彰銀            ,"35,060,887","12,594,747","22,466,140",0,0,0,0,"52,488","-52,488","84,535","63,000",0,"63,000","34,535","13,000","21,535","22,498,187"
5880,合庫金          ,"31,823,039","11,628,295","20,194,744",0,0,0,"667,000","53,171","613,829","699,218","101,172","1,000","100,172","634,046","35,000","599,046","21,507,791"
00632R,元大台灣50反1   ,"1,249,000","509,000","740,000",0,0,0,0,0,0,"19,891,963","900,000","225,000","675,000","38,644,789","19,427,826","19,216,963","20,631,963"
