證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00929,復華台灣科技優息,"15,127,350","8,551,600","6,575,750",0,0,0,0,0,0,"68,844,437",0,"699,000","-699,000","75,431,387","5,887,950","69,543,437","75,420,187"
00940,元大台灣價值高息,"1,711,800","4,969,000","-3,257,200",0,0,0,0,0,0,"67,935,311","150,000",0,"150,000","73,223,311","5,438,000","67,785,311","64,678,111"
00990A,主動元大AI新經濟,"21,793,000","945,000","20,848,000",0,0,0,0,0,0,"34,060,013","330,000","1,862,000","-1,532,000","37,892,686","2,300,673","35,592,013","54,908,013"
00878,國泰永續高股息  ,"18,949,378","1,022,000","17,927,378",0,0,0,0,0,0,"32,136,958","55,000",0,"55,000","37,222,479","5,140,521","32,081,958","50,064,336"
00919,群益台灣精選高息,"30,431,605","2,899,440","27,532,165",0,0,0,0,0,0,"22,388,600","1,000,000","257,593","742,407","30,245,514","8,599,321","21,646,193","49,920,765"
00665L,富邦恒生國企正2 ,"8,990,000","3,294,000","5,696,000",0,0,0,0,0,0,"29,677,585",0,0,0,"39,132,095","9,454,510","29,677,585","35,373,585"
6282,康舒            ,"79,630,350","52,948,020","26,682,330",0,0,0,"200,000","19,000","181,000","5,040,660","2,628,855","1,314,135","1,314,720","4,923,125","1,197,185","3,725,940","31,903,990"
2887,台新新光金      ,"57,911,128","21,401,000","36,510,128",0,0,0,"51,000","6,221,830","-6,170,830","671,491","427,005","82,000","345,005","1,133,462","806,976","326,486","31,010,789"
2327,國巨*           ,"39,679,034","12,286,749","27,392,285",0,0,0,"1,745,000","355,402","1,389,598","1,226,397","908,000","330,100","577,900","2,036,557","1,388,060","648,497","30,008,280"
00939,統一台灣高息動能,"9,082,000","925,958","8,156,042",0,0,0,0,0,0,"20,468,389",0,0,0,"26,242,981","5,774,592","20,468,389","28,624,431"
