證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
6770,力積電          ,"115,758,370","65,188,378","50,569,992",0,0,0,"47,000","24,000","23,000","-11,877","2,481,000","1,814,639","666,361","2,147,137","2,825,375","-678,238","50,581,115"
2337,旺宏            ,"92,767,779","58,562,233","34,205,546",0,0,0,"630,000","6,000","624,000","753,061","2,657,000","2,469,000","188,000","4,570,487","4,005,426","565,061","35,582,607"
1802,台玻            ,"66,177,400","41,609,255","24,568,145",0,0,0,0,0,0,"1,631,866","3,176,774","2,377,659","799,115","3,890,507","3,057,756","832,751","26,200,011"
2887,台新新光金      ,"42,423,202","16,735,232","25,687,970",0,0,0,"111,000","721,000","-610,000","-607,000","3,000","258,000","-255,000","71,000","423,000","-352,000","24,470,970"
2883,凱基金          ,"38,221,287","13,556,478","24,664,809",0,0,0,"93,000","151,000","-58,000","-212,280","4,000","166,000","-162,000","58,720","109,000","-50,280","24,394,529"
2344,華邦電          ,"141,280,678","121,986,752","19,293,926",0,0,0,"81,000","27,000","54,000","944,445","7,887,000","6,453,398","1,433,602","3,514,647","4,003,804","-489,157","20,292,371"
2303,聯電            ,"33,969,564","10,261,109","23,708,455",0,0,0,"346,300","4,961,709","-4,615,409","-196,201","126,336","320,336","-194,000","256,799","259,000","-2,201","18,896,845"
3037,欣興            ,"30,812,405","16,840,935","13,971,470",0,0,0,"2,466,000","307,599","2,158,401","-520,116","909,000","1,145,000","-236,000","552,328","836,444","-284,116","15,609,755"
00712,復華富時不動產  ,"14,075,200",0,"14,075,200",0,0,0,0,0,0,"180,202","5,000",0,"5,000","2,403,999","2,228,797","175,202","14,255,402"
2867,三商壽          ,"13,413,000","3,749,000","9,664,000",0,0,0,0,0,0,"3,059,000","3,275,000","216,000","3,059,000",0,0,0,"12,723,000"
00878,國泰永續高股息  ,"4,696,309","1,473,166","3,223,143",0,0,0,0,0,0,"7,398,717",0,"235,000","-235,000","10,172,305","2,538,588","7,633,717","10,621,860"
2402,毅嘉            ,"14,446,200","3,968,000","10,478,200",0,0,0,0,0,0,"73,294","311,509","646,000","-334,491","597,651","189,866","407,785","10,551,494"
1303,南亞            ,"32,105,819","24,423,505","7,682,314",0,0,0,"4,000","33,000","-29,000","1,165,889","1,397,825","952,936","444,889","1,169,511","448,511","721,000","8,819,203"
00900,富邦特選高股息30,"253,740","27,300","226,440",0,0,0,0,0,0,"8,302,766",0,0,0,"8,734,766","432,000","8,302,766","8,529,206"
2881,富邦金          ,"14,323,012","5,911,979","8,411,033",0,0,0,"35,000","378,318","-343,318","30,724","109,380","157,000","-47,620","107,344","29,000","78,344","8,098,439"
00673R,期元大S&P原油反1,0,0,0,0,0,0,0,0,0,"7,889,262",0,0,0,"7,889,262",0,"7,889,262","7,889,262"
00988A,主動統一全球創新,"1,494,000","5,250","1,488,750",0,0,0,0,0,0,"6,289,000",0,0,0,"9,889,000","3,600,000","6,289,000","7,777,750"
00941,中信上游半導體  ,"3,760,000",0,"3,760,000",0,0,0,0,0,0,"3,770,846",0,0,0,"3,796,515","25,669","3,770,846","7,530,846"
2884,玉山金          ,"46,080,642","39,777,275","6,303,367",0,0,0,"1,863,000","276,000","1,587,000","-694,338","103,000","948,000","-845,000","276,998","126,336","150,662","7,196,029"
2885,元大金          ,"23,125,225","16,119,718","7,005,507",0,0,0,"53,000","558,000","-505,000","611,191","455,047","42,000","413,047","338,363","140,219","198,144","7,111,698"
04474U,南電群益53售03  ,0,0,0,0,0,0,0,0,0,"6,605,000",0,0,0,"6,651,000","46,000","6,605,000","6,605,000"
00830,國泰費城半導體  ,"2,019,800","2,000","2,017,800",0,0,0,0,0,0,"4,207,999","53,000","53,000",0,"5,433,999","1,226,000","4,207,999","6,225,799"
036983,微星元大54購02  ,0,0,0,0,0,0,0,0,0,"5,813,000",0,0,0,"6,062,000","249,000","5,813,000","5,813,000"
2882,國泰金          ,"16,244,163","10,221,955","6,022,208",0,0,0,"43,000","359,916","-316,916","43,842","143,000","175,000","-32,000","81,842","6,000","75,842","5,749,134"
2891,中信金          ,"22,546,577","12,131,718","10,414,859",0,0,0,"370,000","5,066,197","-4,696,197","-53,865","350,000","167,000","183,000","51,807","288,672","-236,865","5,664,797"
3167,大量            ,"11,303,880","6,205,500","5,098,380",0,0,0,"547,000",0,"547,000","5,270","213,605","202,335","11,270",0,"6,000","-6,000","5,650,650"
00980A,主動野村臺灣優選,"702,000","438,000","264,000",0,0,0,0,0,0,"5,295,983","250,000","36,000","214,000","7,597,407","2,515,424","5,081,983","5,559,983"
8046,南電            ,"9,250,686","4,757,739","4,492,947",0,0,0,"455,000",0,"455,000","522,962","154,839","81,862","72,977","589,694","139,709","449,985","5,470,909"
00984A,主動安聯台灣高息,"148,000","622,000","-474,000",0,0,0,0,0,0,"5,666,436",0,0,0,"5,984,785","318,349","5,666,436","5,192,436"
00939,統一台灣高息動能,"948,000","62,000","886,000",0,0,0,0,0,0,"3,578,314",0,0,0,"5,296,314","1,718,000","3,578,314","4,464,314"
086210,聯詠統一57購01  ,0,0,0,0,0,0,0,0,0,"3,957,000",0,0,0,"3,967,000","10,000","3,957,000","3,957,000"
2371,大同            ,"5,922,000","2,125,838","3,796,162",0,0,0,"17,400","13,999","3,401","-9,477","27,000","55,386","-28,386","32,400","13,491","18,909","3,790,086"
00929,復華台灣科技優息,"2,442,053","192,000","2,250,053",0,0,0,0,0,0,"1,418,079","20,000","96,000","-76,000","4,261,467","2,767,388","1,494,079","3,668,132"
00891,中信關鍵半導體  ,"901,000","201,000","700,000",0,0,0,0,0,0,"2,905,250",0,0,0,"3,598,353","693,103","2,905,250","3,605,250"
5880,合庫金          ,"6,987,742","3,341,081","3,646,661",0,0,0,"41,000","27,000","14,000","-70,645","8,000","117,000","-109,000","41,000","2,645","38,355","3,590,016"
8110,華東            ,"37,862,910","34,659,564","3,203,346",0,0,0,0,"6,000","-6,000","149,986","316,342","141,564","174,778","207,708","232,500","-24,792","3,347,332"
2327,國巨*           ,"10,283,145","7,036,924","3,246,221",0,0,0,"31,000","18,472","12,528","25,171","256,700","455,200","-198,500","279,916","56,245","223,671","3,283,920"
05439U,健策國票53售02  ,0,0,0,0,0,0,0,0,0,"3,223,000",0,0,0,"4,868,000","1,645,000","3,223,000","3,223,000"
3706,神達            ,"6,384,534","3,871,614","2,512,920",0,0,0,"131,000","2,000","129,000","427,752","233,000","181,000","52,000","598,014","222,262","375,752","3,069,672"
6005,群益證          ,"5,677,000","2,039,261","3,637,739",0,0,0,0,"572,325","-572,325",0,0,0,0,0,0,0,"3,065,414"
009802,富邦旗艦50      ,"6,000","50,000","-44,000",0,0,0,0,0,0,"2,948,886",0,0,0,"3,031,886","83,000","2,948,886","2,904,886"
00953B,群益優選非投等債,"1,026,000","478,000","548,000",0,0,0,0,0,0,"2,281,739",0,0,0,"11,235,000","8,953,261","2,281,739","2,829,739"
4989,榮科            ,"5,103,000","2,344,130","2,758,870",0,0,0,0,0,0,"-2,374","3,000","5,374","-2,374",0,0,0,"2,756,496"
2382,廣達            ,"8,927,898","6,276,380","2,651,518",0,0,0,"117,000","123,226","-6,226","30,698","130,000","103,993","26,007","7,080","2,389","4,691","2,675,990"
2408,南亞科          ,"5,791,300","3,772,699","2,018,601",0,0,0,"110,000","7,000","103,000","543,998","686,000","263,000","423,000","213,998","93,000","120,998","2,665,599"
2481,強茂            ,"9,305,270","7,194,675","2,110,595",0,0,0,"297,000","686,000","-389,000","893,769","1,416,567","598,148","818,419","152,810","77,460","75,350","2,615,364"
042653,旺宏國泰56購01  ,0,0,0,0,0,0,0,0,0,"2,603,000",0,0,0,"3,024,000","421,000","2,603,000","2,603,000"
2340,台亞            ,"2,882,000","575,000","2,307,000",0,0,0,0,0,0,"98,744","121,352","38,000","83,352","19,795","4,403","15,392","2,405,744"
1717,長興            ,"2,685,000","471,442","2,213,558",0,0,0,0,0,0,"147,525","158,646","13,000","145,646","2,052",173,"1,879","2,361,083"
081341,皇昌統一52購07  ,0,0,0,0,0,0,0,0,0,"2,344,000",0,0,0,"2,344,000",0,"2,344,000","2,344,000"
035387,滬深2X元大53購10,0,0,0,0,0,0,0,0,0,"2,343,000",0,0,0,"2,753,000","410,000","2,343,000","2,343,000"
2388,威盛            ,"4,608,000","2,636,261","1,971,739",0,0,0,0,0,0,"300,163","473,396","260,000","213,396","94,423","7,656","86,767","2,271,902"
