證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
1605,華新            ,"79,621,247","29,500,285","50,120,962",0,0,0,"4,350,000","44,000","4,306,000","230,465","1,066,000","1,140,000","-74,000","3,080,510","2,776,045","304,465","54,657,427"
00982A,主動群益台灣強棒,"9,403,000","432,000","8,971,000",0,0,0,0,0,0,"31,893,803","58,000",0,"58,000","33,345,803","1,510,000","31,835,803","40,864,803"
2867,三商壽          ,"33,143,000","3,508,000","29,635,000",0,0,0,0,0,0,"3,362,000","3,362,000",0,"3,362,000",0,0,0,"32,997,000"
0050,元大台灣50      ,"22,220,549","439,754","21,780,795",0,0,0,0,0,0,"7,341,837","571,931","26,000","545,931","10,441,989","3,646,083","6,795,906","29,122,632"
2884,玉山金          ,"7,138,865","53,074,000","-45,935,135",0,0,0,"66,019,000","257,000","65,762,000","577,128","771,000","1,170,000","-399,000","1,156,976","180,848","976,128","20,403,993"
00900,富邦特選高股息30,"4,158,000","185,000","3,973,000",0,0,0,"200,000",0,"200,000","16,172,281","60,000",0,"60,000","16,701,281","589,000","16,112,281","20,345,281"
00988A,主動統一全球創新,"6,661,000","2,000","6,659,000",0,0,0,0,0,0,"12,744,000",0,0,0,"13,366,000","622,000","12,744,000","19,403,000"
3006,晶豪科          ,"23,472,730","8,444,200","15,028,530",0,0,0,0,0,0,"1,426,477","594,428","149,000","445,428","1,276,923","295,874","981,049","16,455,007"
00940,元大台灣價值高息,"2,502,300","39,000","2,463,300",0,0,0,0,0,0,"13,380,699",0,0,0,"14,368,531","987,832","13,380,699","15,843,999"
00680L,元大美債20正2   ,"642,000",0,"642,000",0,0,0,0,0,0,"14,472,975","600,000","600,000",0,"14,865,247","392,272","14,472,975","15,114,975"
