證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00403A,主動統一升級50  ,"68,861,020","14,041,150","54,819,870",0,0,0,0,0,0,"155,743,502",0,"30,000","-30,000","160,086,771","4,313,269","155,773,502","210,563,372"
00981A,主動統一台股增長,"65,043,826","13,725,535","51,318,291",0,0,0,0,0,0,"81,315,065","670,000","2,088,000","-1,418,000","92,972,041","10,238,976","82,733,065","132,633,356"
00685L,群益臺灣加權正2 ,"5,820,400","10,721,000","-4,900,600",0,0,0,0,0,0,"90,244,185",0,0,0,"100,977,544","10,733,359","90,244,185","85,343,585"
00631L,元大台灣50正2   ,"28,328,038","6,653,001","21,675,037",0,0,0,0,0,0,"51,094,863","659,000","100,000","559,000","61,221,547","10,685,684","50,535,863","72,769,900"
00991A,主動復華未來50  ,"49,494,100","12,892,150","36,601,950",0,0,0,0,0,0,"21,782,243","2,294,000","45,000","2,249,000","32,645,113","13,111,870","19,533,243","58,384,193"
2409,友達            ,"106,677,594","57,230,757","49,446,837",0,0,0,0,"29,161","-29,161","7,524,060","1,408,000","992,000","416,000","7,443,098","335,038","7,108,060","56,941,736"
00405A,主動富邦台灣龍耀,"20,478,345","7,981,000","12,497,345",0,0,0,0,0,0,"34,381,089",0,0,0,"47,736,859","13,355,770","34,381,089","46,878,434"
00400A,主動國泰動能高息,"17,149,500","3,253,000","13,896,500",0,0,0,0,0,0,"22,575,629","390,000",0,"390,000","26,503,953","4,318,324","22,185,629","36,472,129"
009816,凱基台灣TOP50   ,"18,520,837","2,390,280","16,130,557",0,0,0,0,0,0,"18,178,365","180,000","4,741,000","-4,561,000","37,288,457","14,549,092","22,739,365","34,308,922"
00407A,主動凱基台灣    ,"7,896,218","2,076,000","5,820,218",0,0,0,0,0,0,"23,780,020","588,000","1,066,000","-478,000","39,218,001","14,959,981","24,258,020","29,600,238"
2609,陽明            ,"47,890,738","24,155,770","23,734,968",0,0,0,"290,000",575,"289,425","2,490,013","1,466,522","48,793","1,417,729","1,287,360","215,076","1,072,284","26,514,406"
2603,長榮            ,"29,703,610","5,117,371","24,586,239",0,0,0,"502,000","380,000","122,000","1,677,933","1,586,000","37,000","1,549,000","1,070,204","941,271","128,933","26,386,172"
2618,長榮航          ,"36,083,359","12,359,735","23,723,624",0,0,0,"558,000","901,373","-343,373","1,382,985","642,000","71,000","571,000","970,761","158,776","811,985","24,763,236"
2886,兆豐金          ,"23,081,398","9,247,080","13,834,318",0,0,0,"16,555,000","8,446,255","8,108,745","193,127","272,000","139,000","133,000","288,000","227,873","60,127","22,136,190"
3037,欣興            ,"25,607,569","4,902,108","20,705,461",0,0,0,"818,000","1,149,000","-331,000","107,267","347,150","447,831","-100,681","1,963,637","1,755,689","207,948","20,481,728"
2615,萬海            ,"23,291,419","5,350,003","17,941,416",0,0,0,0,"3,491","-3,491","1,252,236","544,607","88,000","456,607","1,013,299","217,670","795,629","19,190,161"
00992A,主動群益科技創新,"22,893,700","6,053,000","16,840,700",0,0,0,0,0,0,"1,996,707",0,"255,000","-255,000","14,861,374","12,609,667","2,251,707","18,837,407"
00988A,主動統一全球創新,"14,101,000","3,130,000","10,971,000",0,0,0,0,0,0,"7,669,153","395,000","637,000","-242,000","10,014,153","2,103,000","7,911,153","18,640,153"
2892,第一金          ,"18,963,118","16,149,862","2,813,256",0,0,0,"16,000,000","584,606","15,415,394","-330,162","84,000","546,320","-462,320","262,942","130,784","132,158","17,898,488"
00953B,群益優選非投等債,"3,059,000","40,000","3,019,000",0,0,0,0,0,0,"13,965,056",0,0,0,"25,366,000","11,400,944","13,965,056","16,984,056"
2845,遠東銀          ,"17,407,168","1,112,040","16,295,128",0,0,0,0,"92,000","-92,000","726,000","726,000",0,"726,000",0,0,0,"16,929,128"
2634,漢翔            ,"43,436,628","27,130,884","16,305,744",0,0,0,0,0,0,"386,053","1,737,000","1,085,000","652,000","644,476","910,423","-265,947","16,691,797"
2323,中環            ,"22,099,027","6,968,060","15,130,967",0,0,0,0,"30,000","-30,000","1,342,594","450,000","104,000","346,000","1,014,594","18,000","996,594","16,443,561"
00999A,主動野村臺灣高息,"11,078,000","449,150","10,628,850",0,0,0,0,0,0,"5,022,369",0,0,0,"5,331,097","308,728","5,022,369","15,651,219"
5880,合庫金          ,"16,033,247","13,269,270","2,763,977",0,0,0,"13,000,000","238,000","12,762,000","-132,305","102,000","102,425",-425,"4,120","136,000","-131,880","15,393,672"
3481,群創            ,"82,059,670","75,975,838","6,083,832",0,0,0,"2,000","58,278","-56,278","9,018,241","7,042,000","1,595,000","5,447,000","4,794,081","1,222,840","3,571,241","15,045,795"
2027,大成鋼          ,"28,652,417","7,882,567","20,769,850",0,0,0,0,"6,583,000","-6,583,000","404,940","244,000","166,000","78,000","908,462","581,522","326,940","14,591,790"
00990A,主動元大AI新經濟,"10,048,000","634,000","9,414,000",0,0,0,0,0,0,"3,625,462",0,0,0,"3,856,087","230,625","3,625,462","13,039,462"
2408,南亞科          ,"26,858,934","14,895,560","11,963,374",0,0,0,"80,000","239,600","-159,600","92,245","675,335","551,873","123,462","143,291","174,508","-31,217","11,896,019"
2324,仁寶            ,"109,526,767","98,762,943","10,763,824",0,0,0,0,"24,118","-24,118","196,596","1,053,000","888,000","165,000","2,645,659","2,614,063","31,596","10,936,302"
2880,華南金          ,"19,823,167","12,665,782","7,157,385",0,0,0,"12,269,000","9,209,000","3,060,000","83,238","157,000","92,430","64,570","266,160","247,492","18,668","10,300,623"
00637L,元大滬深300正2  ,"1,216,000","26,000","1,190,000",0,0,0,0,0,0,"8,570,601",0,0,0,"9,795,857","1,225,256","8,570,601","9,760,601"
009821,野村稀土關鍵資源,"7,964,000","526,000","7,438,000",0,0,0,0,0,0,"2,255,055",0,0,0,"4,315,055","2,060,000","2,255,055","9,693,055"
3045,台灣大          ,"13,207,080","3,528,562","9,678,518",0,0,0,"325,000","1,202,772","-877,772","-251,036","16,000","248,000","-232,000","4,000","23,036","-19,036","8,549,710"
2426,鼎元            ,"12,264,266","3,921,165","8,343,101",0,0,0,0,0,0,"129,415","4,000",0,"4,000","174,112","48,697","125,415","8,472,516"
00402A,主動安聯美國科技,"2,480,000","108,000","2,372,000",0,0,0,0,0,0,"5,876,699",0,0,0,"5,878,020","1,321","5,876,699","8,248,699"
00940,元大台灣價值高息,"1,246,600","149,000","1,097,600",0,0,0,0,0,0,"6,829,693",0,0,0,"6,968,221","138,528","6,829,693","7,927,293"
009820,元大納斯達克精選,"9,000","9,000",0,0,0,0,0,0,0,"7,134,840",0,0,0,"7,137,397","2,557","7,134,840","7,134,840"
0050,元大台灣50      ,"15,213,416","10,047,130","5,166,286",0,0,0,0,"1,400,000","-1,400,000","3,082,620","755,000","183,000","572,000","6,233,607","3,722,987","2,510,620","6,848,906"
1402,遠東新          ,"7,614,369","1,389,046","6,225,323",0,0,0,"574,000","20,385","553,615","63,758","157,000","93,000","64,000","6,000","6,242",-242,"6,842,696"
2303,聯電            ,"32,418,006","18,891,575","13,526,431",0,0,0,"146,778","7,876,153","-7,729,375","843,581","1,121,000","846,000","275,000","741,427","172,846","568,581","6,640,637"
2542,興富發          ,"6,122,437","1,996,809","4,125,628",0,0,0,"2,426,000","5,000","2,421,000","49,150","236,000","246,000","-10,000","61,150","2,000","59,150","6,595,778"
1714,和桐            ,"10,641,618","4,482,844","6,158,774",0,0,0,0,0,0,"115,965","5,000",0,"5,000","138,933","27,968","110,965","6,274,739"
00997A,主動群益美國增長,"6,052,000","587,000","5,465,000",0,0,0,0,0,0,"704,998",0,0,0,"2,978,104","2,273,106","704,998","6,169,998"
1909,榮成            ,"10,158,495","4,108,000","6,050,495",0,0,0,0,0,0,"77,000","119,000","42,000","77,000",0,0,0,"6,127,495"
074397,富世達台新61購01,0,0,0,0,0,0,0,0,0,"5,223,000",0,0,0,"5,370,000","147,000","5,223,000","5,223,000"
041613,富世達統一6A購01,0,0,0,0,0,0,0,0,0,"5,134,000",0,0,0,"5,156,000","22,000","5,134,000","5,134,000"
0052,富邦科技        ,"4,246,165","104,200","4,141,965",0,0,0,0,"500,000","-500,000","1,457,258","500,000","6,997,000","-6,497,000","8,644,060","689,802","7,954,258","5,099,223"
2392,正崴            ,"9,120,168","4,566,131","4,554,037",0,0,0,0,0,0,"481,205","603,000","103,000","500,000","33,569","52,364","-18,795","5,035,242"
2382,廣達            ,"21,426,631","15,901,630","5,525,001",0,0,0,"655,000","1,223,872","-568,872","37,121","185,436","164,733","20,703","96,000","79,582","16,418","4,993,250"
