證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00403A,主動統一升級50  ,"156,939,172","68,007,894","88,931,278",0,0,0,0,0,0,"38,720,317",0,"550,000","-550,000","77,785,820","38,515,503","39,270,317","127,651,595"
00981A,主動統一台股增長,"195,622,295","76,077,000","119,545,295",0,0,0,0,0,0,"-7,563,264","4,708,000","2,463,000","2,245,000","59,337,089","69,145,353","-9,808,264","111,982,031"
00410A,主動永豐科技趨勢,"826,300","990,000","-163,700",0,0,0,0,0,0,"105,871,339",0,0,0,"121,003,892","15,132,553","105,871,339","105,707,639"
00991A,主動復華未來50  ,"141,843,001","58,327,100","83,515,901",0,0,0,0,0,0,"-20,481,503","2,366,000","1,047,473","1,318,527","31,292,229","53,092,259","-21,800,030","63,034,398"
00407A,主動凱基台灣    ,"4,861,000","4,982,500","-121,500",0,0,0,0,0,0,"27,499,175",0,0,0,"36,014,412","8,515,237","27,499,175","27,377,675"
2344,華邦電          ,"41,200,541","15,216,220","25,984,321",0,0,0,0,"95,073","-95,073","835,579","1,003,169","491,000","512,169","373,173","49,763","323,410","26,724,827"
3231,緯創            ,"60,106,234","46,114,504","13,991,730",0,0,0,"9,974,000","685,661","9,288,339","2,026,323","1,012,000","663,000","349,000","2,669,459","992,136","1,677,323","25,306,392"
00918,大華優利高填息30,"3,405,500","3,851,000","-445,500",0,0,0,0,0,0,"15,260,309",0,0,0,"19,614,966","4,354,657","15,260,309","14,814,809"
2408,南亞科          ,"25,752,734","12,863,739","12,888,995",0,0,0,0,"101,065","-101,065","722,900","768,264","542,000","226,264","609,058","112,422","496,636","13,510,830"
2356,英業達          ,"21,498,050","8,927,564","12,570,486",0,0,0,"66,000","273,142","-207,142","626,074","64,617","168,000","-103,383","967,771","238,314","729,457","12,989,418"
00406A,主動中信台灣收益,"4,732,000","5,679,000","-947,000",0,0,0,0,0,0,"12,310,055",0,0,0,"21,591,809","9,281,754","12,310,055","11,363,055"
2324,仁寶            ,"25,462,593","15,560,756","9,901,837",0,0,0,"1,064,000","2,445","1,061,555","231,514","40,000","176,000","-136,000","745,507","377,993","367,514","11,194,906"
2891,中信金          ,"29,254,787","18,159,128","11,095,659",0,0,0,"2,907,000","4,113,517","-1,206,517","933,773","49,000","589,264","-540,264","1,784,501","310,464","1,474,037","10,822,915"
00992A,主動群益科技創新,"35,791,261","15,015,410","20,775,851",0,0,0,0,0,0,"-10,205,914",0,"50,000","-50,000","12,967,535","23,123,449","-10,155,914","10,569,937"
00753L,中信中國50正2   ,"2,742,000","3,899,000","-1,157,000",0,0,0,0,0,0,"11,477,813",0,0,0,"13,007,755","1,529,942","11,477,813","10,320,813"
2312,金寶            ,"13,008,000","4,386,231","8,621,769",0,0,0,0,0,0,"622,930","143,000","138,000","5,000","816,200","198,270","617,930","9,244,699"
2317,鴻海            ,"30,421,595","20,285,437","10,136,158",0,0,0,"464,000","250,484","213,516","-1,208,356","370,300","1,214,000","-843,700","494,853","859,509","-364,656","9,141,318"
2618,長榮航          ,"24,966,183","11,352,588","13,613,595",0,0,0,"18,000","3,494,001","-3,476,001","-1,045,591","28,300","264,534","-236,234","527,140","1,336,497","-809,357","9,092,003"
065423,台股增元大5A購01,0,"150,000","-150,000",0,0,0,0,0,0,"8,920,000",0,0,0,"8,920,000",0,"8,920,000","8,770,000"
00940,元大台灣價值高息,"1,038,262","6,864,000","-5,825,738",0,0,0,0,0,0,"14,341,446",0,"630,000","-630,000","17,178,951","2,207,505","14,971,446","8,515,708"
0056,元大高股息      ,"15,639,378","6,329,642","9,309,736",0,0,0,"300,000",0,"300,000","-1,981,626","1,000","13,000","-12,000","3,019,436","4,989,062","-1,969,626","7,628,110"
