證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00919,群益台灣精選高息,"74,487,633","3,084,700","71,402,933",0,0,0,0,0,0,"63,077,929",0,"1,899,000","-1,899,000","72,320,929","7,344,000","64,976,929","134,480,862"
00929,復華台灣科技優息,"9,902,097","5,519,620","4,382,477",0,0,0,0,0,0,"101,445,890","7,000",0,"7,000","104,703,690","3,264,800","101,438,890","105,828,367"
00940,元大台灣價值高息,"10,438,000","3,673,300","6,764,700",0,0,0,0,0,0,"94,489,915",0,0,0,"99,779,915","5,290,000","94,489,915","101,254,615"
2303,聯電            ,"160,623,995","98,431,269","62,192,726",0,0,0,"8,394,001","8,053,580","340,421","9,429,407","2,938,000","1,603,174","1,334,826","13,565,638","5,471,057","8,094,581","71,962,554"
0056,元大高股息      ,"20,196,396","1,674,158","18,522,238",0,0,0,0,0,0,"49,883,777",0,0,0,"50,242,777","359,000","49,883,777","68,406,015"
3481,群創            ,"197,612,955","138,505,969","59,106,986",0,0,0,"1,425,000","15,644","1,409,356","-5,606,041","1,214,000","1,762,000","-548,000","1,796,121","6,854,162","-5,058,041","54,910,301"
00878,國泰永續高股息  ,"18,940,040","735,468","18,204,572",0,0,0,0,0,0,"27,625,548",0,0,0,"36,485,870","8,860,322","27,625,548","45,830,120"
2610,華航            ,"37,606,964","7,988,629","29,618,335",0,0,0,"2,443,000","332,655","2,110,345","-890,307","415,000","920,000","-505,000","177,694","563,001","-385,307","30,838,373"
2887,台新新光金      ,"51,338,365","22,038,000","29,300,365",0,0,0,0,"3,766,569","-3,766,569","537,137","1,590,000",0,"1,590,000","1,941,411","2,994,274","-1,052,863","26,070,933"
00680L,元大美債20正2   ,"199,000",0,"199,000",0,0,0,0,0,0,"23,023,423",0,0,0,"23,153,423","130,000","23,023,423","23,222,423"
00918,大華優利高填息30,"9,300,000","257,000","9,043,000",0,0,0,0,0,0,"10,039,088",0,0,0,"10,364,088","325,000","10,039,088","19,082,088"
1301,台塑            ,"76,865,676","65,382,300","11,483,376",0,0,0,"2,674,000","39,000","2,635,000","2,837,298","2,338,940","933,004","1,405,936","2,636,397","1,205,035","1,431,362","16,955,674"
00987A,主動台新優勢成長,"5,513,000","14,500","5,498,500",0,0,0,0,0,0,"11,399,104","254,000",0,"254,000","11,957,981","812,877","11,145,104","16,897,604"
00665L,富邦恒生國企正2 ,"2,984,000","421,000","2,563,000",0,0,0,0,0,0,"12,757,619",0,0,0,"16,631,694","3,874,075","12,757,619","15,320,619"
0050,元大台灣50      ,"9,225,283","5,496,151","3,729,132",0,0,0,"282,000",0,"282,000","11,097,047","6,117,000","79,000","6,038,000","16,570,867","11,511,820","5,059,047","15,108,179"
00939,統一台灣高息動能,"4,861,000","199,000","4,662,000",0,0,0,0,0,0,"9,641,863",0,0,0,"13,211,863","3,570,000","9,641,863","14,303,863"
00881,國泰台灣科技龍頭,"7,963,100","1,673,000","6,290,100",0,0,0,0,0,0,"7,444,570","1,066,621","400,000","666,621","10,987,275","4,209,326","6,777,949","13,734,670"
00946,群益科技高息成長,"5,369,000","178,300","5,190,700",0,0,0,0,0,0,"7,151,042","373,788",0,"373,788","9,213,254","2,436,000","6,777,254","12,341,742"
00900,富邦特選高股息30,"3,957,000","148,000","3,809,000",0,0,0,0,0,0,"7,504,340",0,0,0,"8,461,340","957,000","7,504,340","11,313,340"
00915,凱基優選高股息30,"1,700,000","48,550","1,651,450",0,0,0,0,0,0,"7,825,560",0,0,0,"8,478,560","653,000","7,825,560","9,477,010"
1326,台化            ,"41,120,123","35,407,000","5,713,123",0,0,0,"1,000,000",0,"1,000,000","2,419,300","2,719,140","323,278","2,395,862","1,936,153","1,912,715","23,438","9,132,423"
00753L,中信中國50正2   ,"6,939,000","1,476,000","5,463,000",0,0,0,0,0,0,"3,182,002",0,0,0,"5,586,273","2,404,271","3,182,002","8,645,002"
2867,三商壽          ,"10,786,000","2,201,000","8,585,000",0,0,0,0,0,0,"7,000","7,000",0,"7,000",0,0,0,"8,592,000"
00688L,國泰20年美債正2 ,0,0,0,0,0,0,0,0,0,"8,499,098",0,0,0,"8,549,098","50,000","8,499,098","8,499,098"
2486,一詮            ,"13,203,713","5,875,000","7,328,713",0,0,0,"1,072,000",0,"1,072,000","-221,370","121,318","512,323","-391,005","235,929","66,294","169,635","8,179,343"
046926,微星元大56購01  ,0,0,0,0,0,0,0,0,0,"8,037,000",0,0,0,"9,694,000","1,657,000","8,037,000","8,037,000"
6209,今國光          ,"16,672,050","9,204,000","7,468,050",0,0,0,"4,000",0,"4,000","44,730","245,335","297,166","-51,831","251,695","155,134","96,561","7,516,780"
2327,國巨*           ,"14,005,508","6,110,038","7,895,470",0,0,0,"371,000","1,283,242","-912,242","170,884","154,000","358,200","-204,200","427,604","52,520","375,084","7,154,112"
00990A,主動元大AI新經濟,"8,682,000","355,200","8,326,800",0,0,0,0,0,0,"-1,416,789",0,0,0,"1,376,000","2,792,789","-1,416,789","6,910,011"
2330,台積電          ,"21,997,134","15,293,527","6,703,607",0,0,0,"577,350","857,870","-280,520","281,248","116,301","104,000","12,301","796,846","527,899","268,947","6,704,335"
2049,上銀            ,"13,197,442","7,113,830","6,083,612",0,0,0,0,351,-351,"187,113","112,400","95,000","17,400","419,008","249,295","169,713","6,270,374"
009813,貝萊德標普卓越50,"683,000","2,000","681,000",0,0,0,0,0,0,"5,476,000",0,0,0,"6,155,000","679,000","5,476,000","6,157,000"
00673R,期元大S&P原油反1,"140,000","59,000","81,000",0,0,0,0,0,0,"5,662,002",0,0,0,"5,953,002","291,000","5,662,002","5,743,002"
00982A,主動群益台灣強棒,"942,000","893,100","48,900",0,0,0,0,0,0,"5,629,935","50,000","92,000","-42,000","9,211,979","3,540,044","5,671,935","5,678,835"
2371,大同            ,"12,593,318","5,418,000","7,175,318",0,0,0,0,"4,000","-4,000","-1,599,222","27,000","30,000","-3,000","67,284","1,663,506","-1,596,222","5,572,096"
00713,元大台灣高息低波,"18,155","94,400","-76,245",0,0,0,0,0,0,"5,282,234","210,000","70,000","140,000","5,229,234","87,000","5,142,234","5,205,989"
00936,台新永續高息中小,"1,879,000","43,000","1,836,000",0,0,0,0,0,0,"3,311,738",0,0,0,"3,380,738","69,000","3,311,738","5,147,738"
6770,力積電          ,"71,858,920","70,872,773","986,147",0,0,0,"563,000",0,"563,000","3,535,034","5,066,000","2,469,098","2,596,902","3,211,766","2,273,634","938,132","5,084,181"
037783,聯鈞元大54購06  ,0,0,0,0,0,0,0,0,0,"4,857,000",0,0,0,"8,621,000","3,764,000","4,857,000","4,857,000"
6213,聯茂            ,"6,816,398","2,197,000","4,619,398",0,0,0,0,0,0,"201,403","34,000","104,000","-70,000","294,798","23,395","271,403","4,820,801"
00650L,復華香港正2     ,"438,000","131,000","307,000",0,0,0,0,0,0,"4,425,154",0,0,0,"6,248,302","1,823,148","4,425,154","4,732,154"
2382,廣達            ,"7,877,286","2,764,563","5,112,723",0,0,0,"21,000","284,392","-263,392","-379,757","18,943","48,000","-29,057","16,547","367,247","-350,700","4,469,574"
2801,彰銀            ,"10,026,102","4,974,000","5,052,102",0,0,0,0,"1,404,139","-1,404,139","198,000","16,000",0,"16,000","182,000",0,"182,000","3,845,963"
6446,藥華藥          ,"5,709,913","2,322,564","3,387,349",0,0,0,"606,000",0,"606,000","-170,791","234,604","408,028","-173,424","3,000",367,"2,633","3,822,558"
00712,復華富時不動產  ,"569,000","24,000","545,000",0,0,0,0,0,0,"3,215,888",0,0,0,"3,508,999","293,111","3,215,888","3,760,888"
00965,元大航太防衛科技,"3,137,050","83,000","3,054,050",0,0,0,"200,000",0,"200,000","232,705",0,0,0,"1,060,000","827,295","232,705","3,486,755"
00637L,元大滬深300正2  ,"2,353,000","1,732,000","621,000",0,0,0,0,0,0,"2,860,539","585,000",0,"585,000","15,678,150","13,402,611","2,275,539","3,481,539"
3023,信邦            ,"6,996,000","3,447,000","3,549,000",0,0,0,"54,000","130,000","-76,000","-7,625","72,100","80,000","-7,900","50,318","50,043",275,"3,465,375"
00983A,主動中信ARK創新 ,"2,314,000","18,000","2,296,000",0,0,0,0,0,0,"1,152,292","17,000",0,"17,000","2,466,292","1,331,000","1,135,292","3,448,292"
4927,泰鼎-KY         ,"5,642,000","2,250,000","3,392,000",0,0,0,0,0,0,"-2,561","13,000","15,561","-2,561",0,0,0,"3,389,439"
050680,東元凱基57購02  ,0,0,0,0,0,0,0,0,0,"3,372,000",0,0,0,"3,372,000",0,"3,372,000","3,372,000"
00882,中信中國高股息  ,"2,026,000","64,960","1,961,040",0,0,0,0,0,0,"1,410,060",0,0,0,"1,959,109","549,049","1,410,060","3,371,100"
1608,華榮            ,"4,577,000","1,473,000","3,104,000",0,0,0,0,0,0,"249,090","52,000","16,500","35,500","229,824","16,234","213,590","3,353,090"
048758,美債2X元富58購01,0,0,0,0,0,0,0,0,0,"3,087,000",0,0,0,"3,087,000",0,"3,087,000","3,087,000"
1513,中興電          ,"4,960,505","1,469,940","3,490,565",0,0,0,0,"21,188","-21,188","-385,748","86,000","264,500","-178,500","25,058","232,306","-207,248","3,083,629"
2883,凱基金          ,"19,093,726","14,269,010","4,824,716",0,0,0,"1,552,000","1,574,805","-22,805","-1,727,630",0,0,0,"654,543","2,382,173","-1,727,630","3,074,281"
2884,玉山金          ,"20,040,926","13,529,380","6,511,546",0,0,0,"1,000","2,288,961","-2,287,961","-1,177,456",0,"8,000","-8,000","156,290","1,325,746","-1,169,456","3,046,129"
2363,矽統            ,"7,387,050","5,089,300","2,297,750",0,0,0,0,0,0,"717,057","165,906",0,"165,906","677,118","125,967","551,151","3,014,807"
00930,永豐ESG低碳高息 ,"767,000",0,"767,000",0,0,0,0,0,0,"2,156,139",0,0,0,"2,447,139","291,000","2,156,139","2,923,139"
032565,光罩國票53購01  ,0,0,0,0,0,0,0,0,0,"2,790,000",0,0,0,"2,800,000","10,000","2,790,000","2,790,000"
041215,愛普中信55購01  ,0,0,0,0,0,0,0,0,0,"2,622,000",0,0,0,"2,849,000","227,000","2,622,000","2,622,000"
038800,迅得國票55購01  ,0,0,0,0,0,0,0,0,0,"2,491,000",0,0,0,"2,491,000",0,"2,491,000","2,491,000"
009811,統一美國50      ,"786,000","53,500","732,500",0,0,0,0,0,0,"1,738,843",0,0,0,"2,979,999","1,241,156","1,738,843","2,471,343"
2368,金像電          ,"5,063,021","2,597,333","2,465,688",0,0,0,"187,001","218,499","-31,498","-13,999","63,220","49,000","14,220","251,411","279,630","-28,219","2,420,191"
8039,台虹            ,"6,317,020","3,828,507","2,488,513",0,0,0,0,"9,000","-9,000","-83,209","141,108","203,590","-62,482","91,374","112,101","-20,727","2,396,304"
2027,大成鋼          ,"8,729,000","5,934,445","2,794,555",0,0,0,"100,000",0,"100,000","-515,185","271,000","384,000","-113,000","336,392","738,577","-402,185","2,379,370"
04000C,T50反1元大5C牛04,0,0,0,0,0,0,0,0,0,"2,370,000",0,0,0,"2,400,000","30,000","2,370,000","2,370,000"
1795,美時            ,"4,824,020","2,973,000","1,851,020",0,0,0,"278,000",0,"278,000","239,747","118,000","39,000","79,000","310,400","149,653","160,747","2,368,767"
039113,事欣科元富54購01,0,0,0,0,0,0,0,0,0,"2,347,000",0,0,0,"2,737,000","390,000","2,347,000","2,347,000"
047110,亞光統一58購01  ,0,0,0,0,0,0,0,0,0,"2,303,000",0,0,0,"2,324,000","21,000","2,303,000","2,303,000"
3036,文曄            ,"10,657,947","7,023,158","3,634,789",0,0,0,"1,669,000","3,186,000","-1,517,000","13,759","267,964","183,794","84,170","304,084","374,495","-70,411","2,131,548"
