證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
3481,群創            ,"329,223,276","165,973,825","163,249,451",0,0,0,"18,000","10,556","7,444","1,784,101","2,936,000","2,079,000","857,000","3,672,286","2,745,185","927,101","165,040,996"
00403A,主動統一升級50  ,"158,420,954","46,256,999","112,163,955",0,0,0,0,0,0,"41,493,346",0,"7,769,000","-7,769,000","70,798,392","21,536,046","49,262,346","153,657,301"
2317,鴻海            ,"130,831,376","50,492,445","80,338,931",0,0,0,"7,496,000","73,000","7,423,000","4,618,013","332,995","22,000","310,995","7,509,435","3,202,417","4,307,018","92,379,944"
2324,仁寶            ,"513,056,105","435,934,197","77,121,908",0,0,0,"114,000","9,892,490","-9,778,490","3,003,287","508,403","490,407","17,996","5,200,958","2,215,667","2,985,291","70,346,705"
2409,友達            ,"205,576,109","139,234,770","66,341,339",0,0,0,"19,000","10,000","9,000","3,125,874","1,187,000","393,000","794,000","4,394,486","2,062,612","2,331,874","69,476,213"
2344,華邦電          ,"95,493,560","41,910,476","53,583,084",0,0,0,"12,299,000","1,081,000","11,218,000","1,001,253","448,000","176,000","272,000","1,994,325","1,265,072","729,253","65,802,337"
1303,南亞            ,"110,069,530","50,749,871","59,319,659",0,0,0,"2,320,000","18,543","2,301,457","2,193,152","866,000","117,000","749,000","2,145,271","701,119","1,444,152","63,814,268"
00992A,主動群益科技創新,"46,359,300","22,695,365","23,663,935",0,0,0,0,0,0,"30,728,922","270,000","966,000","-696,000","34,856,570","3,431,648","31,424,922","54,392,857"
00878,國泰永續高股息  ,"24,482,915","3,500,751","20,982,164",0,0,0,0,0,0,"25,061,971",0,"100,000","-100,000","32,718,331","7,556,360","25,161,971","46,044,135"
00999A,主動野村臺灣高息,"25,879,000","1,850,200","24,028,800",0,0,0,0,0,0,"20,279,090",0,0,0,"23,383,599","3,104,509","20,279,090","44,307,890"
0056,元大高股息      ,"25,841,380","5,004,916","20,836,464",0,0,0,"100,000",0,"100,000","14,481,801","144,000","95,386","48,614","14,791,821","358,634","14,433,187","35,418,265"
1326,台化            ,"46,183,725","15,616,403","30,567,322",0,0,0,0,"7,497","-7,497","921,293",0,0,0,"1,278,812","357,519","921,293","31,481,118"
009820,元大納斯達克精選,0,"58,000","-58,000",0,0,0,0,0,0,"30,798,865","970,000",0,"970,000","30,598,865","770,000","29,828,865","30,740,865"
1605,華新            ,"45,501,986","20,133,240","25,368,746",0,0,0,"1,343,000","7,000","1,336,000","2,976,346","555,000","58,000","497,000","2,845,757","366,411","2,479,346","29,681,092"
2610,華航            ,"295,507,310","266,105,929","29,401,381",0,0,0,0,"167,598","-167,598","131,167","12,000","175,000","-163,000","304,167","10,000","294,167","29,364,950"
2313,華通            ,"43,061,411","14,772,090","28,289,321",0,0,0,"28,000","415,000","-387,000","482,281","236,000","213,996","22,004","1,178,934","718,657","460,277","28,384,602"
0050,元大台灣50      ,"35,229,302","20,219,510","15,009,792",0,0,0,"5,380,000","70,000","5,310,000","7,410,925","706,000","1,729,397","-1,023,397","20,186,954","11,752,632","8,434,322","27,730,717"
00637L,元大滬深300正2  ,"10,700,000","1,874,000","8,826,000",0,0,0,0,0,0,"16,602,562",0,0,0,"23,422,433","6,819,871","16,602,562","25,428,562"
00673R,期元大S&P原油反1,"71,000","17,000","54,000",0,0,0,0,0,0,"24,095,601",0,0,0,"29,366,305","5,270,704","24,095,601","24,149,601"
2408,南亞科          ,"49,555,529","30,072,143","19,483,386",0,0,0,"1,766,000","26,000","1,740,000","208,194","147,000","131,000","16,000","1,070,696","878,502","192,194","21,431,580"
3706,神達            ,"37,358,526","17,446,100","19,912,426",0,0,0,"11,000","3,000","8,000","534,847","185,000","352,000","-167,000","1,124,801","422,954","701,847","20,455,273"
00940,元大台灣價值高息,"7,521,000","9,164,080","-1,643,080",0,0,0,0,0,0,"21,394,986",0,0,0,"22,216,986","822,000","21,394,986","19,751,906"
3231,緯創            ,"32,628,000","15,781,663","16,846,337",0,0,0,"522,000","82,000","440,000","2,273,653","5,000",0,"5,000","2,320,653","52,000","2,268,653","19,559,990"
2382,廣達            ,"37,400,733","35,543,441","1,857,292",0,0,0,"15,502,000","72,000","15,430,000","1,139,351","1,187,652","269,941","917,711","264,000","42,360","221,640","18,426,643"
2618,長榮航          ,"54,298,961","74,768,360","-20,469,399",0,0,0,"36,494,122","337,777","36,156,345","770,621","512,000","8,000","504,000","561,621","295,000","266,621","16,457,567"
009819,中信數據及電力  ,"2,000","6,000","-4,000",0,0,0,0,0,0,"15,281,460",0,0,0,"16,863,460","1,582,000","15,281,460","15,277,460"
1101,台泥            ,"38,962,030","23,942,671","15,019,359",0,0,0,"35,000","3,489","31,511","-159,932","145,000",0,"145,000","158,068","463,000","-304,932","14,890,938"
00981A,主動統一台股增長,"43,001,749","29,806,650","13,195,099",0,0,0,0,0,0,"1,651,320","1,229,000","623,000","606,000","21,083,251","20,037,931","1,045,320","14,846,419"
2330,台積電          ,"76,721,264","63,436,992","13,284,272",0,0,0,"467,249","118,000","349,249","420,141","588,000","291,000","297,000","274,966","151,825","123,141","14,053,662"
00680L,元大美債20正2   ,"93,000","3,370,000","-3,277,000",0,0,0,0,0,0,"17,182,398",0,0,0,"20,393,398","3,211,000","17,182,398","13,905,398"
2367,燿華            ,"24,658,433","11,916,260","12,742,173",0,0,0,0,0,0,"1,100,604","650,000","191,000","459,000","753,872","112,268","641,604","13,842,777"
2890,永豐金          ,"57,180,211","44,060,875","13,119,336",0,0,0,"311,000","132,070","178,930","-344,385","31,000","4,640","26,360","168,295","539,040","-370,745","12,953,881"
1301,台塑            ,"29,069,263","17,279,907","11,789,356",0,0,0,169,"7,000","-6,831","761,141","12,000","4,000","8,000","989,368","236,227","753,141","12,543,666"
00891,中信關鍵半導體  ,"10,837,145","5,937,000","4,900,145",0,0,0,0,0,0,"6,716,895",0,0,0,"9,619,302","2,902,407","6,716,895","11,617,040"
00929,復華台灣科技優息,"7,583,400","6,575,000","1,008,400",0,0,0,0,0,0,"9,936,312",0,"873,000","-873,000","16,920,773","6,111,461","10,809,312","10,944,712"
00997A,主動群益美國增長,"3,329,000","334,000","2,995,000",0,0,0,0,0,0,"7,190,234",0,0,0,"8,776,822","1,586,588","7,190,234","10,185,234"
00631L,元大台灣50正2   ,"28,202,327","24,949,180","3,253,147",0,0,0,0,0,0,"6,714,895","3,413,000","68,000","3,345,000","40,020,823","36,650,928","3,369,895","9,968,042"
00713,元大台灣高息低波,"4,492,678","1,895,000","2,597,678",0,0,0,0,0,0,"6,837,067",0,0,0,"7,144,067","307,000","6,837,067","9,434,745"
8039,台虹            ,"21,889,543","12,663,618","9,225,925",0,0,0,0,0,0,"89,994","294,631","208,971","85,660","117,450","113,116","4,334","9,315,919"
00919,群益台灣精選高息,"15,573,095","11,357,700","4,215,395",0,0,0,0,0,0,"4,852,871",0,0,0,"25,030,350","20,177,479","4,852,871","9,068,266"
0052,富邦科技        ,"9,991,831","7,091,020","2,900,811",0,0,0,0,0,0,"5,634,750","1,962,362","368,000","1,594,362","9,060,292","5,019,904","4,040,388","8,535,561"
2337,旺宏            ,"57,917,941","49,733,480","8,184,461",0,0,0,"26,000","3,000","23,000","-151,704","125,000","174,000","-49,000","550,275","652,979","-102,704","8,055,757"
2886,兆豐金          ,"98,011,702","102,868,777","-4,857,075",0,0,0,"12,636,000","119,127","12,516,873","231,899","58,897","32,000","26,897","656,002","451,000","205,002","7,891,697"
00900,富邦特選高股息30,"4,469,000","1,339,000","3,130,000",0,0,0,0,0,0,"4,448,007",0,0,0,"6,458,321","2,010,314","4,448,007","7,578,007"
2377,微星            ,"16,845,809","9,639,338","7,206,471",0,0,0,"12,000","2,000","10,000","338,207","121,976","16,002","105,974","476,173","243,940","232,233","7,554,678"
2376,技嘉            ,"17,859,877","12,492,152","5,367,725",0,0,0,"1,544,024","5,000","1,539,024","586,874","236,893","67,166","169,727","556,824","139,677","417,147","7,493,623"
2609,陽明            ,"21,326,115","13,737,753","7,588,362",0,0,0,76,"338,000","-337,924","139,023","83,736","4,256","79,480","141,543","82,000","59,543","7,389,461"
2356,英業達          ,"52,377,363","55,916,413","-3,539,050",0,0,0,"9,570,000","59,679","9,510,321","1,416,798","1,763,938","1,256,567","507,371","1,941,129","1,031,702","909,427","7,388,069"
2371,大同            ,"9,286,003","2,217,900","7,068,103",0,0,0,"17,000",0,"17,000","21,104","39,000","4,000","35,000","89,104","103,000","-13,896","7,106,207"
00983A,主動中信ARK創新 ,"5,013,000",0,"5,013,000",0,0,0,0,0,0,"2,022,411",0,0,0,"2,970,411","948,000","2,022,411","7,035,411"
00918,大華優利高填息30,"8,400,100","2,668,000","5,732,100",0,0,0,0,0,0,"1,225,634","31,000",0,"31,000","7,013,919","5,819,285","1,194,634","6,957,734"
2357,華碩            ,"9,559,684","3,594,525","5,965,159",0,0,0,"673,000","61,215","611,785","153,363","78,177","15,000","63,177","417,955","327,769","90,186","6,730,307"
00753L,中信中國50正2   ,"893,000","524,000","369,000",0,0,0,0,0,0,"6,199,003",0,0,0,"9,353,471","3,154,468","6,199,003","6,568,003"
00688L,國泰20年美債正2 ,"6,000","3,532,000","-3,526,000",0,0,0,0,0,0,"9,943,995",0,0,0,"10,492,995","549,000","9,943,995","6,417,995"
00980A,主動野村臺灣優選,"7,935,200","1,417,150","6,518,050",0,0,0,0,0,0,"-694,982","127,000",0,"127,000","5,776,509","6,598,491","-821,982","5,823,068"
6770,力積電          ,"224,099,477","229,216,728","-5,117,251",0,0,0,"214,000","6,000","208,000","10,710,684","6,820,000","1,447,751","5,372,249","8,292,359","2,953,924","5,338,435","5,801,433"
00990A,主動元大AI新經濟,"10,015,450","5,582,080","4,433,370",0,0,0,0,0,0,"1,313,631","332,000","164,000","168,000","13,285,680","12,140,049","1,145,631","5,747,001"
6116,彩晶            ,"65,107,536","60,741,400","4,366,136",0,0,0,0,0,0,"918,159","308,000","12,000","296,000","1,068,954","446,795","622,159","5,284,295"
045123,晟銘電元大58購01,0,0,0,0,0,0,0,0,0,"5,270,000",0,0,0,"5,270,000",0,"5,270,000","5,270,000"
00738U,期元大道瓊白銀  ,"153,000","369,750","-216,750",0,0,0,0,0,0,"5,094,871",0,0,0,"5,732,068","637,197","5,094,871","4,878,121"
00665L,富邦恒生國企正2 ,"2,217,000","1,092,000","1,125,000",0,0,0,0,0,0,"3,695,935",0,0,0,"6,778,512","3,082,577","3,695,935","4,820,935"
2603,長榮            ,"9,034,504","16,948,887","-7,914,383",0,0,0,"12,084,051","82,590","12,001,461","412,594","850,000","398,000","452,000","145,523","184,929","-39,406","4,499,672"
00633L,富邦上証正2     ,"1,076,000","516,000","560,000",0,0,0,0,0,0,"3,795,757","361,000",0,"361,000","4,900,090","1,465,333","3,434,757","4,355,757"
00993A,主動安聯台灣    ,"3,875,020","918,000","2,957,020",0,0,0,0,0,0,"1,385,896",0,0,0,"3,916,452","2,530,556","1,385,896","4,342,916"
