證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00403A,主動統一升級50  ,"159,473,319","38,468,800","121,004,519",0,0,0,0,0,0,"43,829,881","2,272,000",0,"2,272,000","67,046,799","25,488,918","41,557,881","164,834,400"
00631L,元大台灣50正2   ,"61,402,823","15,141,300","46,261,523",0,0,0,"40,000",0,"40,000","20,043,584","10,000",0,"10,000","56,544,217","36,510,633","20,033,584","66,345,107"
00981A,主動統一台股增長,"76,259,621","23,632,700","52,626,921",0,0,0,0,0,0,"8,346,296","2,561,000","3,485,000","-924,000","26,667,336","17,397,040","9,270,296","60,973,217"
00685L,群益臺灣加權正2 ,"19,392,600","20,136,000","-743,400",0,0,0,0,0,0,"54,220,952",0,0,0,"102,099,822","47,878,870","54,220,952","53,477,552"
2883,凱基金          ,"49,157,113","11,506,267","37,650,846",0,0,0,"1,596,680","189,526","1,407,154","-1,208,364","19,107","856,000","-836,893","403,529","775,000","-371,471","37,849,636"
00405A,主動富邦台灣龍耀,"30,756,200","3,692,000","27,064,200",0,0,0,0,0,0,"8,487,522","650,000","297,000","353,000","26,765,750","18,631,228","8,134,522","35,551,722"
0056,元大高股息      ,"37,149,355","12,088,282","25,061,073",0,0,0,0,0,0,"10,127,774","550,000","6,000","544,000","12,325,773","2,741,999","9,583,774","35,188,847"
2027,大成鋼          ,"31,164,722","7,215,648","23,949,074",0,0,0,"4,210,000","97,681","4,112,319","1,021,636","1,886,117","1,849,000","37,117","1,967,576","983,057","984,519","29,083,029"
009816,凱基台灣TOP50   ,"53,375,004","9,263,200","44,111,804",0,0,0,0,0,0,"-16,469,017","660,000","5,180,000","-4,520,000","54,661,271","66,610,288","-11,949,017","27,642,787"
00407A,主動凱基台灣    ,"13,546,010","2,889,680","10,656,330",0,0,0,0,0,0,"13,893,394",0,0,0,"32,902,289","19,008,895","13,893,394","24,549,724"
2002,中鋼            ,"36,602,248","13,780,682","22,821,566",0,0,0,"3,000","17,000","-14,000","1,281,623","70,000","449,000","-379,000","1,796,623","136,000","1,660,623","24,089,189"
3231,緯創            ,"41,766,940","17,556,332","24,210,608",0,0,0,0,"1,777,214","-1,777,214","659,700","133,000","72,000","61,000","1,378,417","779,717","598,700","23,093,094"
2885,元大金          ,"35,149,521","10,148,901","25,000,620",0,0,0,"209,307","964,415","-755,108","-1,474,295","131,000","1,358,001","-1,227,001","173,441","420,735","-247,294","22,771,217"
1326,台化            ,"45,194,672","23,365,237","21,829,435",0,0,0,"13,000",0,"13,000","186,205","867,000","745,000","122,000","927,493","863,288","64,205","22,028,640"
00919,群益台灣精選高息,"24,349,656","7,964,249","16,385,407",0,0,0,0,0,0,"4,165,805","199,000",0,"199,000","8,437,157","4,470,352","3,966,805","20,551,212"
00918,大華優利高填息30,"13,981,000","1,082,000","12,899,000",0,0,0,0,0,0,"7,174,049",0,0,0,"9,171,048","1,996,999","7,174,049","20,073,049"
2317,鴻海            ,"39,230,590","21,550,728","17,679,862",0,0,0,"831,905","165,954","665,951","-178,147","136,000","719,700","-583,700","1,027,413","621,860","405,553","18,167,666"
0050,元大台灣50      ,"48,631,252","25,005,871","23,625,381",0,0,0,"1,801,000",0,"1,801,000","-9,195,928","923,686","3,703,203","-2,779,517","10,742,187","17,158,598","-6,416,411","16,230,453"
8112,至上            ,"20,570,742","5,246,400","15,324,342",0,0,0,0,"209,485","-209,485","-200,536","77,168","394,284","-317,116","617,049","500,469","116,580","14,914,321"
00637L,元大滬深300正2  ,"2,645,000","315,000","2,330,000",0,0,0,0,0,0,"11,490,673",0,0,0,"17,211,431","5,720,758","11,490,673","13,820,673"
2377,微星            ,"18,075,609","7,654,807","10,420,802",0,0,0,"695,000","3,625","691,375","1,853,445","590,000","54,381","535,619","1,527,852","210,026","1,317,826","12,965,622"
00991A,主動復華未來50  ,"34,513,938","14,656,112","19,857,826",0,0,0,0,0,0,"-9,272,623","1,007,000","900,000","107,000","21,146,487","30,526,110","-9,379,623","10,585,203"
2408,南亞科          ,"20,336,773","12,545,260","7,791,513",0,0,0,"2,330,000","16,837","2,313,163","388,822","735,362","551,407","183,955","421,102","216,235","204,867","10,493,498"
2337,旺宏            ,"15,596,812","5,226,542","10,370,270",0,0,0,0,"6,000","-6,000","49,026","184,000","248,480","-64,480","452,870","339,364","113,506","10,413,296"
1301,台塑            ,"27,875,480","17,757,381","10,118,099",0,0,0,"330,000",0,"330,000","-410,076","647,000","868,972","-221,972","315,996","504,100","-188,104","10,038,023"
069018,台股增元大5C購02,0,0,0,0,0,0,0,0,0,"10,025,000",0,0,0,"12,421,000","2,396,000","10,025,000","10,025,000"
00400A,主動國泰動能高息,"9,824,572","4,929,000","4,895,572",0,0,0,0,0,0,"4,868,608",0,0,0,"12,922,310","8,053,702","4,868,608","9,764,180"
00953B,群益優選非投等債,"5,327,000","6,278,000","-951,000",0,0,0,0,0,0,"10,396,160",0,0,0,"12,753,026","2,356,866","10,396,160","9,445,160"
2618,長榮航          ,"25,777,095","13,819,006","11,958,089",0,0,0,"2,785,429","5,935,456","-3,150,027","-287,389","3,000","160,000","-157,000","162,334","292,723","-130,389","8,520,673"
0052,富邦科技        ,"5,189,331","2,718,210","2,471,121",0,0,0,"512,000",0,"512,000","5,481,194","2,746,619","333,000","2,413,619","6,448,749","3,381,174","3,067,575","8,464,315"
00999A,主動野村臺灣高息,"1,840,000","736,000","1,104,000",0,0,0,0,0,0,"7,281,174",0,0,0,"8,807,261","1,526,087","7,281,174","8,385,174"
00878,國泰永續高股息  ,"12,423,381","2,578,500","9,844,881",0,0,0,0,0,0,"-1,465,531",0,0,0,"2,532,651","3,998,182","-1,465,531","8,379,350"
00940,元大台灣價值高息,"911,000","2,691,100","-1,780,100",0,0,0,0,0,0,"9,966,030",0,"430,000","-430,000","15,273,468","4,877,438","10,396,030","8,185,930"
3576,聯合再生        ,"24,938,032","17,316,288","7,621,744",0,0,0,0,0,0,"-40,000","10,000","50,000","-40,000",0,0,0,"7,581,744"
009824,群益美國科技巨頭,"68,000","14,000","54,000",0,0,0,0,0,0,"7,373,083",0,0,0,"9,640,083","2,267,000","7,373,083","7,427,083"
1810,和成            ,"10,931,000","3,775,570","7,155,430",0,0,0,0,0,0,"24,526","42,000","7,000","35,000","37,190","47,664","-10,474","7,179,956"
2324,仁寶            ,"22,939,569","15,899,971","7,039,598",0,0,0,"22,616",0,"22,616","98,955",0,"130,000","-130,000","687,937","458,982","228,955","7,161,169"
4938,和碩            ,"13,455,917","3,971,215","9,484,702",0,0,0,"5,000","2,330,638","-2,325,638","-48,211","1,000","90,000","-89,000","157,742","116,953","40,789","7,110,853"
2301,光寶科          ,"11,690,422","4,968,929","6,721,493",0,0,0,"31,515","9,434","22,081","350,288","84,000","93,000","-9,000","774,745","415,457","359,288","7,093,862"
2882,國泰金          ,"17,579,511","7,931,548","9,647,963",0,0,0,"400,788","3,142,125","-2,741,337","-295,246","110,000","482,000","-372,000","403,980","327,226","76,754","6,611,380"
