證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00981A,主動統一台股增長,"105,075,493","20,091,995","84,983,498",0,0,0,0,0,0,"52,188,599","1,042,000","861,000","181,000","64,967,618","12,960,019","52,007,599","137,172,097"
00918,大華優利高填息30,"29,168,480","2,905,600","26,262,880",0,0,0,0,0,0,"40,346,384",0,0,0,"43,212,347","2,865,963","40,346,384","66,609,264"
1802,台玻            ,"82,831,460","27,360,790","55,470,670",0,0,0,0,"1,000","-1,000","3,946,674","3,742,996","380,000","3,362,996","2,946,994","2,363,316","583,678","59,416,344"
2002,中鋼            ,"69,851,224","25,269,467","44,581,757",0,0,0,35,"338,957","-338,922","1,011,499","60,000","77,000","-17,000","1,239,499","211,000","1,028,499","45,254,334"
00631L,元大台灣50正2   ,"42,243,737","30,566,605","11,677,132",0,0,0,0,0,0,"26,319,777","664,000","140,000","524,000","62,809,042","37,013,265","25,795,777","37,996,909"
1605,華新            ,"48,879,100","14,104,850","34,774,250",0,0,0,555,"31,000","-30,445","1,907,967","107,000","247,000","-140,000","2,549,216","501,249","2,047,967","36,651,772"
067828,T50反1富邦5B購04,"1,000",0,"1,000",0,0,0,0,0,0,"36,362,000",0,0,0,"36,926,000","564,000","36,362,000","36,363,000"
00992A,主動群益科技創新,"26,091,632","7,248,050","18,843,582",0,0,0,0,0,0,"14,556,113",0,"3,000","-3,000","18,204,950","3,645,837","14,559,113","33,399,695"
00919,群益台灣精選高息,"47,136,310","22,534,959","24,601,351",0,0,0,0,0,0,"7,172,128",0,"1,464,897","-1,464,897","21,903,163","13,266,138","8,637,025","31,773,479"
6770,力積電          ,"42,536,987","15,127,264","27,409,723",0,0,0,0,0,0,"1,303,265","552,000","424,000","128,000","1,700,365","525,100","1,175,265","28,712,988"
00999A,主動野村臺灣高息,"8,440,000","263,100","8,176,900",0,0,0,0,0,0,"19,979,633",0,0,0,"21,274,842","1,295,209","19,979,633","28,156,533"
2890,永豐金          ,"59,827,386","60,957,138","-1,129,752",0,0,0,"23,855,011","4,000","23,851,011","-259,743","49,000","147,000","-98,000","69,143","230,886","-161,743","22,461,516"
00402A,主動安聯美國科技,"500,500","692,479","-191,979",0,0,0,0,0,0,"21,275,449",0,0,0,"22,612,531","1,337,082","21,275,449","21,083,470"
009820,元大納斯達克精選,"173,000","1,182,000","-1,009,000",0,0,0,0,0,0,"20,464,415","184,000",0,"184,000","20,997,030","716,615","20,280,415","19,455,415"
1314,中石化          ,"23,907,686","6,444,000","17,463,686",0,0,0,0,0,0,"61,595","153,595","92,000","61,595",0,0,0,"17,525,281"
1301,台塑            ,"27,842,622","11,347,621","16,495,001",0,0,0,14,"104,294","-104,280","937,642","45,000","15,000","30,000","1,128,325","220,683","907,642","17,328,363"
00940,元大台灣價值高息,"9,247,063","2,496,000","6,751,063",0,0,0,0,0,0,"10,463,495",0,0,0,"12,279,495","1,816,000","10,463,495","17,214,558"
00680L,元大美債20正2   ,"437,000","339,000","98,000",0,0,0,0,0,0,"16,949,254",0,0,0,"18,464,320","1,515,066","16,949,254","17,047,254"
