證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
6770,力積電          ,"189,849,379","106,553,537","83,295,842",0,0,0,"1,703,000",0,"1,703,000","3,901,108","1,474,499","246,499","1,228,000","4,322,535","1,649,427","2,673,108","88,899,950"
00632R,元大台灣50反1   ,"6,650,000","4,628,000","2,022,000",0,0,0,0,0,0,"80,203,781","600,000","1,099,000","-499,000","122,636,731","41,933,950","80,702,781","82,225,781"
2610,華航            ,"83,680,400","22,323,873","61,356,527",0,0,0,"255,000","77,080","177,920","7,518,888","5,911,000","125,000","5,786,000","2,411,645","678,757","1,732,888","69,053,335"
2618,長榮航          ,"44,762,565","19,362,012","25,400,553",0,0,0,"443,000","329,279","113,721","1,719,078","729,000","177,000","552,000","1,795,810","628,732","1,167,078","27,233,352"
1301,台塑            ,"40,027,456","19,381,154","20,646,302",0,0,0,0,0,0,"1,163,606","356,859","184,853","172,006","1,421,379","429,779","991,600","21,809,908"
1326,台化            ,"32,447,119","11,842,418","20,604,701",0,0,0,0,0,0,"867,080","157,006","93,374","63,632","1,296,266","492,818","803,448","21,471,781"
2834,臺企銀          ,"25,104,343","9,810,285","15,294,058",0,0,0,0,"38,951","-38,951","-27,000","100,000","132,000","-32,000","5,000",0,"5,000","15,228,107"
2002,中鋼            ,"26,308,233","12,266,541","14,041,692",0,0,0,0,0,0,"41,979","169,000","243,000","-74,000","281,421","165,442","115,979","14,083,671"
00680L,元大美債20正2   ,0,"723,000","-723,000",0,0,0,0,0,0,"13,114,563",0,0,0,"15,646,563","2,532,000","13,114,563","12,391,563"
8105,凌巨            ,"14,172,103","4,018,050","10,154,053",0,0,0,0,0,0,"53,631","206,631","153,000","53,631",0,0,0,"10,207,684"
00712,復華富時不動產  ,"10,131,100",0,"10,131,100",0,0,0,0,0,0,"-8,801",0,0,0,"923,999","932,800","-8,801","10,122,299"
00918,大華優利高填息30,"11,402,031","9,148,000","2,254,031",0,0,0,0,0,0,"7,166,406",0,0,0,"16,539,777","9,373,371","7,166,406","9,420,437"
00752,中信中國50      ,"3,487,000","212,000","3,275,000",0,0,0,0,0,0,"5,595,785","20,000",0,"20,000","6,061,322","485,537","5,575,785","8,870,785"
00673R,期元大S&P原油反1,"476,000","803,000","-327,000",0,0,0,0,0,0,"8,900,054",0,0,0,"11,447,127","2,547,073","8,900,054","8,573,054"
4938,和碩            ,"17,347,626","9,698,420","7,649,206",0,0,0,"5,000","1,238,083","-1,233,083","313,982","40,000","40,000",0,"568,695","254,713","313,982","6,730,105"
00676R,富邦臺灣加權反1 ,"672,000","659,000","13,000",0,0,0,0,0,0,"6,425,362",0,"500,000","-500,000","9,355,356","2,429,994","6,925,362","6,438,362"
9105,泰金寶-DR       ,"21,525,000","16,110,930","5,414,070",0,0,0,0,0,0,"975,286","28,591","27,099","1,492","1,042,874","69,080","973,794","6,389,356"
071469,國企2X元大61購01,0,0,0,0,0,0,0,0,0,"6,211,000",0,0,0,"6,804,000","593,000","6,211,000","6,211,000"
1314,中石化          ,"9,048,618","2,969,352","6,079,266",0,0,0,0,0,0,"127,000","186,000","59,000","127,000",0,0,0,"6,206,266"
00940,元大台灣價值高息,"1,323,500","2,701,000","-1,377,500",0,0,0,0,0,0,"7,509,682",0,0,0,"9,170,626","1,660,944","7,509,682","6,132,182"
070435,T50反1元大61購06,0,0,0,0,0,0,0,0,0,"5,563,000",0,0,0,"9,577,000","4,014,000","5,563,000","5,563,000"
009813,貝萊德標普卓越50,"1,333,258",0,"1,333,258",0,0,0,0,0,0,"4,013,169",0,0,0,"4,346,000","332,831","4,013,169","5,346,427"
2542,興富發          ,"6,986,506","1,729,170","5,257,336",0,0,0,"9,000",550,"8,450",-399,"38,000","40,823","-2,823","35,601","33,177","2,424","5,265,387"
