證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2892,第一金          ,"44,864,348","14,746,993","30,117,355",0,0,0,"20,068",0,"20,068","263,861","297,000","328,000","-31,000","608,705","313,844","294,861","30,401,284"
2801,彰銀            ,"40,635,664","12,927,851","27,707,813",0,0,0,47,"664,112","-664,065","-242,000","260,000","280,000","-20,000","30,000","252,000","-222,000","26,801,748"
2344,華邦電          ,"84,476,613","56,731,907","27,744,706",0,0,0,"1,256,000","472,802","783,198","-2,432,976","503,000","2,070,144","-1,567,144","1,750,706","2,616,538","-865,832","26,094,928"
00673R,期元大S&P原油反1,"800,000","1,043,000","-243,000",0,0,0,0,0,0,"17,975,026",0,0,0,"20,458,166","2,483,140","17,975,026","17,732,026"
00953B,群益優選非投等債,0,"25,000","-25,000",0,0,0,0,0,0,"16,672,134",0,0,0,"16,983,200","311,066","16,672,134","16,647,134"
6116,彩晶            ,"13,027,747","803,650","12,224,097",0,0,0,0,0,0,"-386,997","96,000","87,000","9,000","698,000","1,093,997","-395,997","11,837,100"
2367,燿華            ,"22,282,825","11,185,891","11,096,934",0,0,0,0,0,0,"141,033","137,000","237,000","-100,000","595,444","354,411","241,033","11,237,967"
2382,廣達            ,"8,783,348","17,984,678","-9,201,330",0,0,0,"21,360,136","724,592","20,635,544","-425,294","368,895","739,931","-371,036","413,742","468,000","-54,258","11,008,920"
9105,泰金寶-DR       ,"40,674,501","29,398,000","11,276,501",0,0,0,0,0,0,"-599,454","2,000","1,849",151,"63,930","663,535","-599,605","10,677,047"
00999A,主動野村臺灣高息,"2,896,120","3,560,500","-664,380",0,0,0,0,0,0,"10,300,232",0,0,0,"18,368,451","8,068,219","10,300,232","9,635,852"
