證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2409,友達            ,"302,348,659","113,419,383","188,929,276",0,0,0,468,"8,000","-7,532","14,626,651","5,979,000","1,333,000","4,646,000","15,685,458","5,704,807","9,980,651","203,548,395"
00403A,主動統一升級50  ,"53,227,290","19,187,150","34,040,140",0,0,0,0,0,0,"25,585,310","2,451,000","396,000","2,055,000","41,928,207","18,397,897","23,530,310","59,625,450"
2618,長榮航          ,"53,436,944","19,446,819","33,990,125",0,0,0,"668,150","2,570,942","-1,902,792","-1,015,806","62,000","332,100","-270,100","320,890","1,066,596","-745,706","31,071,527"
3045,台灣大          ,"32,871,841","7,955,658","24,916,183",0,0,0,"49,430","68,000","-18,570","-1,417,948","1,213,000","4,807,948","-3,594,948","2,179,000","2,000","2,177,000","23,479,665"
00664R,國泰臺灣加權反1 ,"65,000","65,000",0,0,0,0,0,0,0,"20,455,539",0,0,0,"30,067,000","9,611,461","20,455,539","20,455,539"
2408,南亞科          ,"25,798,581","10,368,581","15,430,000",0,0,0,"3,253,000","3,000","3,250,000","1,253,531","2,077,642","1,016,741","1,060,901","592,188","399,558","192,630","19,933,531"
2887,台新新光金      ,"68,027,318","61,900,743","6,126,575",0,0,0,"14,412,355","1,288,000","13,124,355","666,007","107,000","215,616","-108,616","1,245,816","471,193","774,623","19,916,937"
00981A,主動統一台股增長,"50,776,868","32,662,607","18,114,261",0,0,0,0,0,0,"1,459,358","844,000","2,158,000","-1,314,000","20,258,075","17,484,717","2,773,358","19,573,619"
00632R,元大台灣50反1   ,"2,841,000","3,934,000","-1,093,000",0,0,0,0,0,0,"20,543,585","250,000","700,000","-450,000","41,818,496","20,824,911","20,993,585","19,450,585"
009824,群益美國科技巨頭,"289,000","143,000","146,000",0,0,0,0,0,0,"16,585,633",0,0,0,"18,335,199","1,749,566","16,585,633","16,731,633"
2353,宏碁            ,"29,192,495","14,286,100","14,906,395",0,0,0,"125,478","3,008,000","-2,882,522","604,442","193,000","84,000","109,000","830,624","335,182","495,442","12,628,315"
2884,玉山金          ,"32,325,230","20,575,849","11,749,381",0,0,0,"432,076","69,304","362,772","-134,201","18,000","59,080","-41,080","333,961","427,082","-93,121","11,977,952"
2324,仁寶            ,"35,273,574","24,801,938","10,471,636",0,0,0,"33,065","6,000","27,065","981,030","40,000","61,000","-21,000","3,763,295","2,761,265","1,002,030","11,479,731"
8150,南茂            ,"19,494,375","10,129,666","9,364,709",0,0,0,0,"1,000","-1,000","505,352","168,000","8,000","160,000","819,491","474,139","345,352","9,869,061"
3006,晶豪科          ,"11,336,810","3,077,627","8,259,183",0,0,0,0,"4,000","-4,000","219,290","41,200","37,032","4,168","449,015","233,893","215,122","8,474,473"
6202,盛群            ,"13,122,614","4,662,634","8,459,980",0,0,0,0,0,0,"-78,626",0,"3,000","-3,000","52,585","128,211","-75,626","8,381,354"
00405A,主動富邦台灣龍耀,"27,184,000","3,667,000","23,517,000",0,0,0,0,0,0,"-16,015,971","680,000",0,"680,000","24,618,972","41,314,943","-16,695,971","7,501,029"
5880,合庫金          ,"12,077,214","4,494,155","7,583,059",0,0,0,"7,049","76,383","-69,334","-108,240",0,"104,240","-104,240","37,000","41,000","-4,000","7,405,485"
00953B,群益優選非投等債,"4,984,000",0,"4,984,000",0,0,0,0,0,0,"1,391,000",0,0,0,"2,847,200","1,456,200","1,391,000","6,375,000"
00940,元大台灣價值高息,"1,504,000","399,000","1,105,000",0,0,0,0,0,0,"5,192,519",0,0,0,"9,923,996","4,731,477","5,192,519","6,297,519"
2495,普安            ,"8,339,015","2,388,000","5,951,015",0,0,0,0,0,0,"136,343",135,"2,720","-2,585","153,841","14,913","138,928","6,087,358"
2356,英業達          ,"50,104,261","46,356,698","3,747,563",0,0,0,"2,107,120","53,000","2,054,120","11,701","535,000","208,997","326,003","2,071,599","2,385,901","-314,302","5,813,384"
2317,鴻海            ,"27,247,720","21,504,595","5,743,125",0,0,0,"5,643","43,210","-37,567","-120,780","7,000","235,000","-228,000","339,873","232,653","107,220","5,584,778"
2377,微星            ,"11,201,281","5,902,633","5,298,648",0,0,0,"16,000","1,000","15,000","147,896","84,127","72,000","12,127","200,691","64,922","135,769","5,461,544"
2801,彰銀            ,"13,505,076","7,731,982","5,773,094",0,0,0,0,"80,774","-80,774","-288,000",0,"77,000","-77,000","21,000","232,000","-211,000","5,404,320"
00712,復華富時不動產  ,"1,839,520","132,000","1,707,520",0,0,0,0,0,0,"3,153,199","11,000",0,"11,000","3,246,999","104,800","3,142,199","4,860,719"
009819,中信數據及電力  ,"1,757,000","4,000","1,753,000",0,0,0,0,0,0,"3,068,016","2,000",0,"2,000","3,431,016","365,000","3,066,016","4,821,016"
1536,和大            ,"5,485,051","878,000","4,607,051",0,0,0,0,0,0,"189,739","119,337","30,000","89,337","117,415","17,013","100,402","4,796,790"
1718,中纖            ,"4,802,653","104,000","4,698,653",0,0,0,0,0,0,"34,000","47,000","147,000","-100,000","270,000","136,000","134,000","4,732,653"
063589,大銀統一63購01  ,0,0,0,0,0,0,0,0,0,"4,727,000",0,0,0,"4,730,000","3,000","4,727,000","4,727,000"
2615,萬海            ,"6,715,577","2,165,049","4,550,528",0,0,0,"1,408","14,809","-13,401","112,787",0,"24,000","-24,000","149,555","12,768","136,787","4,649,914"
00402A,主動安聯美國科技,"14,000","7,000","7,000",0,0,0,0,0,0,"4,560,561",0,0,0,"4,941,540","380,979","4,560,561","4,567,561"
2637,慧洋-KY         ,"5,764,215","2,152,010","3,612,205",0,0,0,"800,000","4,268","795,732","124,274",0,"5,000","-5,000","149,441","20,167","129,274","4,532,211"
00673R,期元大S&P原油反1,"1,002,076","220,000","782,076",0,0,0,0,0,0,"3,748,061",0,0,0,"6,919,437","3,171,376","3,748,061","4,530,137"
2889,國票金          ,"7,739,924","3,363,030","4,376,894",0,0,0,0,0,0,"-6,033","28,000","34,033","-6,033",0,0,0,"4,370,861"
8039,台虹            ,"6,856,848","2,757,842","4,099,006",0,0,0,0,0,0,"245,821","6,000","5,000","1,000","318,866","74,045","244,821","4,344,827"
00918,大華優利高填息30,"454,048","253,000","201,048",0,0,0,0,0,0,"4,042,706",0,0,0,"8,279,984","4,237,278","4,042,706","4,243,754"
3481,群創            ,"101,857,960","100,166,084","1,691,876",0,0,0,"29,777","8,000","21,777","2,477,550","6,923,000","5,302,299","1,620,701","2,544,177","1,687,328","856,849","4,191,203"
00637L,元大滬深300正2  ,"3,071,000","3,863,000","-792,000",0,0,0,0,0,0,"4,931,325",0,0,0,"10,840,093","5,908,768","4,931,325","4,139,325"
063530,華懋富邦5C購01  ,0,0,0,0,0,0,0,0,0,"4,122,000",0,0,0,"4,362,000","240,000","4,122,000","4,122,000"
4904,遠傳            ,"8,718,981","3,138,746","5,580,235",0,0,0,"101,395","499,000","-397,605","-1,109,189","380,000","1,735,575","-1,355,575","252,999","6,613","246,386","4,073,441"
00999A,主動野村臺灣高息,"1,507,000","1,587,000","-80,000",0,0,0,0,0,0,"4,110,259",0,0,0,"5,788,640","1,678,381","4,110,259","4,030,259"
059496,神基國票5C購01  ,0,0,0,0,0,0,0,0,0,"4,005,000",0,0,0,"4,020,000","15,000","4,005,000","4,005,000"
061515,華泰元大61購04  ,0,0,0,0,0,0,0,0,0,"3,887,000",0,0,0,"3,892,000","5,000","3,887,000","3,887,000"
