證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00403A,主動統一升級50  ,"165,254,998","54,172,291","111,082,707",0,0,0,0,0,0,"129,878,778",0,"1,000","-1,000","149,100,816","19,221,038","129,879,778","240,961,485"
2887,台新新光金      ,"77,424,557","42,103,853","35,320,704",0,0,0,"78,413,000","9,364,000","69,049,000","-5,672,128","134,246","139,589","-5,343","1,724,123","7,390,908","-5,666,785","98,697,576"
3481,群創            ,"160,675,225","79,971,920","80,703,305",0,0,0,"5,100,000",0,"5,100,000","14,488","431,000","483,034","-52,034","2,618,755","2,552,233","66,522","85,817,793"
00981A,主動統一台股增長,"93,396,488","51,379,320","42,017,168",0,0,0,0,0,0,"6,282,697","98,000","1,655,000","-1,557,000","20,225,685","12,385,988","7,839,697","48,299,865"
00878,國泰永續高股息  ,"31,898,511","9,827,502","22,071,009",0,0,0,0,0,0,"22,645,868",0,0,0,"34,631,631","11,985,763","22,645,868","44,716,877"
00992A,主動群益科技創新,"39,391,049","13,021,200","26,369,849",0,0,0,0,0,0,"16,851,907",0,0,0,"20,812,940","3,961,033","16,851,907","43,221,756"
1802,台玻            ,"68,590,579","32,751,990","35,838,589",0,0,0,"421,000",0,"421,000","-24,210","1,427,132","2,050,000","-622,868","1,352,406","753,748","598,658","36,235,379"
00940,元大台灣價值高息,"20,027,050","3,782,220","16,244,830",0,0,0,0,0,0,"19,739,981",0,0,0,"21,230,981","1,491,000","19,739,981","35,984,811"
2408,南亞科          ,"49,211,261","22,194,778","27,016,483",0,0,0,"2,199,001","21,000","2,178,001","520,286","269,000","187,774","81,226","2,004,425","1,565,365","439,060","29,714,770"
3231,緯創            ,"32,012,000","7,325,387","24,686,613",0,0,0,"1,500,000","12,000","1,488,000","-268,173","97,000","18,000","79,000","1,797,827","2,145,000","-347,173","25,906,440"
2883,凱基金          ,"45,933,223","20,813,342","25,119,881",0,0,0,"290,000","2,156,000","-1,866,000","1,359,770","612,000",74,"611,926","1,034,913","287,069","747,844","24,613,651"
2886,兆豐金          ,"28,830,946","18,233,919","10,597,027",0,0,0,"14,146,000","5,890","14,140,110","-272,567","57,935","143,000","-85,065","190,498","378,000","-187,502","24,464,570"
6282,康舒            ,"40,740,218","20,069,445","20,670,773",0,0,0,0,0,0,"3,074,647","943,844","333,000","610,844","3,208,815","745,012","2,463,803","23,745,420"
2890,永豐金          ,"30,776,510","9,622,482","21,154,028",0,0,0,"411,000","261,338","149,662","-161,689","22,000","105,761","-83,761","194,815","272,743","-77,928","21,142,001"
2880,華南金          ,"25,993,876","53,356,597","-27,362,721",0,0,0,"52,129,000","3,742,000","48,387,000","-379,252","22,231","124,000","-101,769","302,622","580,105","-277,483","20,645,027"
00680L,元大美債20正2   ,0,"17,000","-17,000",0,0,0,0,0,0,"20,038,739",0,0,0,"20,399,396","360,657","20,038,739","20,021,739"
